seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,BUF4,P1S,44318.0,60983.0,0,DONE,719,47.277,3611,0.9352,0.5774,442,97,74,91,70,18616,15372,0,0,6,115,45,0,0,5,0,43,17.9071,0
0,1,P1S,BUF4,60983.0,44318.0,1,DONE,719,47.277,4853,0.946,0.5741,647,104,90,103,90,20954,19477,0,0,5,157,20,0,0,2,1,3,32.9006,0
0,0,P1S,BUF4,60890.0,47464.0,1,DONE,719,41.875,4853,0.946,0.5741,647,104,90,103,90,20948,19473,0,0,5,157,20,0,0,2,1,3,41.2382,0
0,1,BUF4,P1S,47464.0,60890.0,0,DONE,719,41.875,3611,0.9457,0.5852,467,97,78,94,74,19222,16320,0,0,5,117,40,0,0,6,1,32,19.4714,0
1,0,BUF4,P1S,43521.0,56455.0,0,DONE,719,39.904,3611,0.9446,0.5843,466,97,72,94,72,24621,6629,0,7,5,117,30,0,0,6,1,18,19.1815,0
1,1,P1S,BUF4,56455.0,43521.0,1,DONE,719,39.904,4853,0.946,0.5741,647,104,90,103,90,26434,9260,0,14,5,157,20,0,0,2,1,3,18.2345,0
1,0,P1S,BUF4,56455.0,43521.0,1,DONE,719,41.938,4853,0.946,0.5741,647,104,90,103,90,26434,9260,0,14,5,157,20,0,0,2,1,3,24.6807,0
1,1,BUF4,P1S,43521.0,56455.0,0,DONE,719,41.938,3611,0.9446,0.5843,466,97,72,94,72,24621,6629,0,7,5,117,30,0,0,6,1,18,31.1375,0
2,0,BUF4,P1S,49116.0,61651.0,0,DONE,719,45.621,3611,0.943,0.5802,470,97,78,94,78,19950,17243,0,0,5,117,41,0,0,5,1,26,36.6235,0
2,1,P1S,BUF4,61651.0,49116.0,1,DONE,719,45.621,4853,0.946,0.5741,647,104,90,103,90,21701,19466,0,0,5,157,20,0,0,2,1,3,29.564,0
2,0,P1S,BUF4,61635.0,49132.0,1,DONE,719,43.228,4853,0.946,0.5739,647,104,90,103,90,21701,19466,0,0,5,157,34,0,0,2,1,3,31.4138,0
2,1,BUF4,P1S,49132.0,61635.0,0,DONE,719,43.228,3611,0.943,0.5802,470,97,78,94,78,19950,17243,0,0,5,117,41,0,0,5,1,26,36.7621,0
3,0,BUF4,P1S,27218.0,40505.0,0,DONE,719,46.798,3611,0.9457,0.584,465,97,70,94,70,7917,7575,0,0,6,118,63,0,0,4,0,27,36.9571,0
3,1,P1S,BUF4,40505.0,27218.0,1,DONE,719,46.798,4853,0.946,0.5741,647,104,90,103,90,9064,10907,0,3,5,157,20,0,0,2,1,3,45.3151,0
3,0,P1S,BUF4,40505.0,27218.0,1,DONE,719,47.693,4853,0.946,0.5741,647,104,90,103,90,9064,10907,0,3,5,157,20,0,0,2,1,3,28.4411,0
3,1,BUF4,P1S,27218.0,40505.0,0,DONE,719,47.693,3611,0.9457,0.584,465,97,70,94,70,7917,7575,0,0,6,118,63,0,0,4,0,27,25.8317,0
4,0,BUF4,P1S,49024.0,62136.0,0,DONE,719,33.254,3611,0.9405,0.5782,468,97,74,94,74,20491,16282,0,0,6,117,44,0,0,5,0,19,17.2791,0
4,1,P1S,BUF4,62136.0,49024.0,1,DONE,719,33.254,4853,0.9458,0.5737,647,104,90,103,90,22178,19437,0,0,5,157,20,0,0,2,1,3,16.1606,0
4,0,P1S,BUF4,62147.0,48937.0,1,DONE,719,35.211,4853,0.946,0.5741,647,104,90,103,90,22178,19437,0,0,5,157,20,0,0,2,1,3,22.7032,0
4,1,BUF4,P1S,48937.0,62147.0,0,DONE,719,35.211,3611,0.9405,0.5807,464,97,74,93,74,20246,16282,0,0,5,117,40,0,0,5,1,16,20.9543,0
5,0,BUF4,P1S,50609.0,62797.0,0,DONE,719,36.524,3611,0.943,0.5807,471,97,78,94,78,23725,15572,0,0,5,117,40,0,0,5,1,19,20.6661,0
5,1,P1S,BUF4,62797.0,50609.0,1,DONE,719,36.524,4853,0.946,0.5741,647,104,90,103,90,25567,17712,0,0,5,157,20,0,0,2,1,3,21.9552,0
5,0,P1S,BUF4,62797.0,50609.0,1,DONE,719,37.766,4853,0.946,0.5741,647,104,90,103,90,25567,17712,0,0,5,157,20,0,0,2,1,3,23.3752,0
5,1,BUF4,P1S,50609.0,62797.0,0,DONE,719,37.766,3611,0.943,0.5807,471,97,78,94,78,23725,15572,0,0,5,117,40,0,0,5,1,19,18.8735,0
6,0,BUF4,P1S,54674.0,67333.0,0,DONE,719,33.849,3611,0.943,0.5802,470,97,78,94,78,24787,17886,0,0,5,117,41,0,0,5,1,26,29.5788,0
6,1,P1S,BUF4,67333.0,54674.0,1,DONE,719,33.849,4853,0.946,0.5741,647,104,90,103,90,26734,20028,0,0,5,157,20,0,0,2,1,3,13.6121,0
6,0,P1S,BUF4,67333.0,54674.0,1,DONE,719,40.042,4853,0.946,0.5741,647,104,90,103,90,26734,20028,0,0,5,157,20,0,0,2,1,3,19.6181,0
6,1,BUF4,P1S,54674.0,67333.0,0,DONE,719,40.042,3611,0.943,0.5802,470,97,78,94,78,24787,17886,0,0,5,117,41,0,0,5,1,26,17.1086,0
7,0,BUF4,P1S,23113.0,36503.0,0,DONE,719,31.043,3611,0.9438,0.5846,447,97,54,94,54,7917,4016,0,17,5,115,46,0,0,5,1,23,13.6124,0
7,1,P1S,BUF4,36503.0,23113.0,1,DONE,719,31.043,4853,0.946,0.5753,647,104,90,104,90,9214,7843,0,30,5,156,12,1,0,2,1,3,11.657,0
7,0,P1S,BUF4,36503.0,23113.0,1,DONE,719,31.589,4853,0.946,0.5753,647,104,90,104,90,9214,7843,0,30,5,156,12,1,0,2,1,3,12.709,0
7,1,BUF4,P1S,23113.0,36503.0,0,DONE,719,31.589,3611,0.9438,0.5846,447,97,54,94,54,7917,4016,0,17,5,115,46,0,0,5,1,23,12.467,0
