seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
1,1,B_5_5,B0,9654.0,51423.0,0,DONE,719,32.855,4163,0.6284,0.4391,263,16,6,4590,1295,0,0,4,34,1,0,0,6,6,0,7.8743,0
2,0,B0,B0,41765.0,41569.0,1,DONE,719,69.853,4853,0.9468,0.5782,640,102,90,5815,21985,3,0,5,155,34,0,0,2,1,3,34.7353,0
2,1,B0,B0,41569.0,41765.0,0,DONE,719,69.853,4853,0.9472,0.578,640,102,90,5815,21985,3,0,5,155,10,0,0,2,1,3,36.1494,0
2,0,B_1_1,B0,27147.0,49128.0,0,DONE,719,51.032,4853,0.811,0.5246,614,36,33,9074,3393,0,6,2,58,19,0,0,1,0,0,24.644,0
2,1,B0,B_1_1,49128.0,27147.0,1,DONE,719,51.032,4853,0.9472,0.578,640,102,90,25342,8483,0,22,5,155,10,0,0,2,1,3,19.184,0
2,0,B_2_2,B0,44431.0,53656.0,0,DONE,719,45.385,4853,0.9112,0.5698,673,70,67,12069,16555,0,0,3,110,10,0,0,2,1,0,13.6122,0
2,1,B0,B_2_2,53656.0,44431.0,1,DONE,719,45.385,4853,0.9472,0.578,640,102,90,16794,22241,0,0,5,155,10,0,0,2,1,3,21.8527,0
2,0,B_4_4,B0,36069.0,56756.0,0,DONE,719,28.207,3749,0.9288,0.5812,405,72,67,11286,15210,0,0,4,125,30,0,0,4,8,7,8.4823,0
2,1,B0,B_4_4,56756.0,36069.0,1,DONE,719,28.207,4853,0.9472,0.578,640,102,90,16910,20293,0,0,5,155,10,0,0,2,1,3,7.266,0
2,0,B_5_5,B0,20079.0,61650.0,0,DONE,719,33.812,4025,0.7319,0.486,289,53,10,13786,2422,0,0,9,66,25,0,6,4,6,0,11.2953,0
2,1,B0,B_5_5,61650.0,20079.0,1,DONE,719,33.812,4853,0.9472,0.578,640,102,90,21209,20129,0,0,5,155,10,0,0,2,1,3,11.9501,0
2,0,B0,B_1_1,49328.0,27147.0,1,DONE,719,58.101,4853,0.9468,0.5782,640,102,90,25342,8483,0,22,5,155,34,0,0,2,1,3,27.6247,0
2,1,B_1_1,B0,27147.0,49328.0,0,DONE,719,58.101,4853,0.811,0.5246,614,36,33,9074,3393,0,6,2,58,19,0,0,1,0,0,17.6583,0
2,0,B0,B_2_2,53856.0,44431.0,1,DONE,719,41.374,4853,0.9468,0.5782,640,102,90,16794,22241,0,0,5,155,34,0,0,2,1,3,18.6173,0
2,1,B_2_2,B0,44431.0,53856.0,0,DONE,719,41.374,4853,0.9104,0.5689,673,70,67,12069,16555,0,0,3,110,17,0,0,2,1,0,17.9777,0
2,0,B0,B_4_4,57135.0,36079.0,1,DONE,719,25.764,4853,0.9468,0.5782,640,102,90,16910,20293,0,0,5,155,34,0,0,2,1,3,8.1991,0
2,1,B_4_4,B0,36079.0,57135.0,0,DONE,719,25.764,3749,0.9288,0.5802,405,72,67,11286,15210,0,0,4,125,23,0,0,4,8,7,6.3092,0
2,0,B0,B_5_5,62058.0,19589.0,1,DONE,719,31.733,4853,0.9468,0.5782,640,102,90,21209,20129,0,0,5,155,34,0,0,2,1,3,10.732,0
2,1,B_5_5,B0,19589.0,62058.0,0,DONE,719,31.733,4025,0.7319,0.4877,287,51,10,13231,2422,0,0,9,65,42,0,6,4,6,0,9.055,0
3,0,B0,B0,52194.0,52194.0,0,DONE,719,63.73,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,28.1536,0
3,1,B0,B0,52194.0,52194.0,0,DONE,719,63.73,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,26.7495,0
3,0,B_1_1,B0,31496.0,60583.0,0,DONE,719,42.328,4853,0.811,0.5246,614,36,33,8650,7634,0,0,2,58,19,0,0,1,0,0,16.6212,0
3,1,B0,B_1_1,60583.0,31496.0,1,DONE,719,42.328,4853,0.9472,0.578,640,102,90,24036,20692,0,0,5,155,10,0,0,2,1,3,15.0714,0
3,0,B_2_2,B0,32531.0,32323.0,1,DONE,719,40.076,4853,0.9104,0.5689,673,70,67,4969,8469,1,0,3,110,17,0,0,2,1,0,13.1569,0
3,1,B0,B_2_2,32323.0,32531.0,0,DONE,719,40.076,4853,0.9472,0.578,640,102,90,6595,9765,4,6,5,155,10,0,0,2,1,3,13.2309,0
3,0,B_4_4,B0,25071.0,48132.0,0,DONE,719,26.852,3749,0.928,0.5778,418,78,58,2742,13983,1,0,8,119,37,0,0,2,4,0,8.1058,0
3,1,B0,B_4_4,48132.0,25071.0,1,DONE,719,26.852,4853,0.9472,0.578,640,102,90,8438,21389,1,0,5,155,10,0,0,2,1,3,7.5282,0
3,0,B_5_5,B0,16232.0,60087.0,0,DONE,719,32.476,4163,0.7137,0.4727,262,35,9,12032,192,0,3,6,73,24,0,0,8,10,0,10.0496,0
3,1,B0,B_5_5,60087.0,16232.0,1,DONE,719,32.476,4853,0.9472,0.578,640,102,90,28181,12321,0,2,5,155,10,0,0,2,1,3,8.2207,0
3,0,B0,B_1_1,60583.0,31496.0,1,DONE,719,45.474,4853,0.9472,0.578,640,102,90,24036,20692,0,0,5,155,10,0,0,2,1,3,16.6672,0
3,1,B_1_1,B0,31496.0,60583.0,0,DONE,719,45.474,4853,0.811,0.5246,614,36,33,8650,7634,0,0,2,58,19,0,0,1,0,0,12.0554,0
3,0,B0,B_2_2,32323.0,32531.0,0,DONE,719,44.556,4853,0.9472,0.578,640,102,90,6595,9765,4,6,5,155,10,0,0,2,1,3,14.886,0
3,1,B_2_2,B0,32531.0,32323.0,1,DONE,719,44.556,4853,0.9104,0.5689,673,70,67,4969,8469,1,0,3,110,17,0,0,2,1,0,16.0147,0
3,0,B0,B_4_4,48132.0,25071.0,1,DONE,719,26.893,4853,0.9472,0.578,640,102,90,8438,21389,1,0,5,155,10,0,0,2,1,3,8.6707,0
3,1,B_4_4,B0,25071.0,48132.0,0,DONE,719,26.893,3749,0.928,0.5778,418,78,58,2742,13983,1,0,8,119,37,0,0,2,4,0,5.3438,0
3,0,B0,B_5_5,60087.0,16232.0,1,DONE,719,30.156,4853,0.9472,0.578,640,102,90,28181,12321,0,2,5,155,10,0,0,2,1,3,9.7718,0
3,1,B_5_5,B0,16232.0,60087.0,0,DONE,719,30.156,4163,0.7137,0.4727,262,35,9,12032,192,0,3,6,73,24,0,0,8,10,0,8.6943,0
4,0,B0,B0,44995.0,44965.0,1,DONE,719,71.296,4853,0.9472,0.578,640,102,90,22990,6069,0,36,5,155,10,0,0,2,1,3,29.7536,0
4,1,B0,B0,44965.0,44995.0,0,DONE,719,71.296,4853,0.947,0.5782,640,102,90,22990,6069,0,36,5,155,10,0,0,2,1,3,27.0309,0
