seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H3,P1S,46343.0,46343.0,0,DONE,719,27.18,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,9.2527,0
0,1,P1S,H3,46343.0,46343.0,0,DONE,719,27.18,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,10.2734,0
0,0,P1S,H3,46343.0,46343.0,0,DONE,719,36.573,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,19.5548,0
0,1,H3,P1S,46343.0,46343.0,0,DONE,719,36.573,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,30.8605,0
1,0,H3,P1S,50634.0,49375.0,1,DONE,719,28.928,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,13.3993,0
1,1,P1S,H3,49375.0,50634.0,0,DONE,719,28.928,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,10.9697,0
1,0,P1S,H3,49375.0,50634.0,0,DONE,719,33.192,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,19.5077,0
1,1,H3,P1S,50634.0,49375.0,1,DONE,719,33.192,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,11.3162,0
2,0,H3,P1S,41799.0,41813.0,0,DONE,719,33.189,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,11.9394,0
2,1,P1S,H3,41813.0,41799.0,1,DONE,719,33.189,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,11.6317,0
2,0,P1S,H3,41799.0,41813.0,0,DONE,719,34.475,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,15.815,0
2,1,H3,P1S,41813.0,41799.0,1,DONE,719,34.475,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,8.97,0
3,0,H3,P1S,52796.0,52796.0,0,DONE,719,35.974,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,23.3788,0
3,1,P1S,H3,52796.0,52796.0,0,DONE,719,35.974,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,20.2644,0
3,0,P1S,H3,52796.0,52796.0,0,DONE,719,49.243,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,57.9307,0
