seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H3,H1,46343.0,46343.0,0,DONE,719,63.245,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,31.2695,0
0,1,H1,H3,46343.0,46343.0,0,DONE,719,63.245,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,49.8467,0
0,0,H1,H3,46343.0,46343.0,0,DONE,719,58.38,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,37.5273,0
0,1,H3,H1,46343.0,46343.0,0,DONE,719,58.38,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,32.0177,0
1,0,H3,H1,50916.0,50916.0,0,DONE,719,60.444,4853,0.9415,0.5737,637,104,82,104,82,24490,8119,0,11,4,157,22,0,4,2,2,3,46.4101,0
1,1,H1,H3,50916.0,50916.0,0,DONE,719,60.444,4853,0.9415,0.5737,637,104,82,104,82,24490,8119,0,11,4,157,22,0,4,2,2,3,36.03,0
1,0,H1,H3,50916.0,50916.0,0,DONE,719,63.679,4853,0.9415,0.5737,637,104,82,104,82,24490,8119,0,11,4,157,22,0,4,2,2,3,28.187,0
1,1,H3,H1,50916.0,50916.0,0,DONE,719,63.679,4853,0.9415,0.5737,637,104,82,104,82,24490,8119,0,11,4,157,22,0,4,2,2,3,38.5706,0
2,0,H3,H1,41317.0,41295.0,1,DONE,719,61.867,4853,0.946,0.5739,647,104,90,103,90,4762,21982,34,0,5,157,34,0,0,2,1,3,37.402,0
2,1,H1,H3,41295.0,41317.0,0,DONE,719,61.867,4853,0.9423,0.5745,636,96,90,90,90,4468,21983,31,0,5,158,24,0,0,2,1,9,46.5997,0
2,0,H1,H3,40965.0,41317.0,0,DONE,719,60.194,4853,0.9427,0.5766,632,96,90,90,90,4468,21983,31,0,5,156,14,0,0,2,1,9,45.955,0
2,1,H3,H1,41317.0,40965.0,1,DONE,719,60.194,4853,0.946,0.5741,647,104,90,103,90,4762,21982,34,0,5,157,20,0,0,2,1,3,50.1878,0
3,0,H3,H1,52796.0,52796.0,0,DONE,719,60.003,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,34.2915,0
3,1,H1,H3,52796.0,52796.0,0,DONE,719,60.003,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,29.3252,0
