seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H2,H1,46343.0,46343.0,0,DONE,719,22.058,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,8.6177,0
0,1,H1,H2,46343.0,46343.0,0,DONE,719,22.058,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,6.7398,0
0,0,H1,H2,46343.0,46343.0,0,DONE,719,22.589,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,7.5387,0
0,1,H2,H1,46343.0,46343.0,0,DONE,719,22.589,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,4.7008,0
1,0,H2,H1,49165.0,51129.0,0,DONE,719,21.375,4853,0.9433,0.5726,621,104,64,103,64,23938,7137,0,7,5,157,20,0,0,2,1,3,6.6022,0
1,1,H1,H2,51129.0,49165.0,1,DONE,719,21.375,4853,0.9419,0.5737,639,104,84,104,84,24234,8425,0,7,4,157,22,0,4,2,2,3,6.5784,0
1,0,H1,H2,51129.0,49165.0,1,DONE,719,20.779,4853,0.9419,0.5737,639,104,84,104,84,24234,8425,0,7,4,157,22,0,4,2,2,3,5.1652,0
1,1,H2,H1,49165.0,51129.0,0,DONE,719,20.779,4853,0.9433,0.5726,621,104,64,103,64,23938,7137,0,7,5,157,20,0,0,2,1,3,6.5896,0
2,0,H2,H1,41185.0,41875.0,0,DONE,719,20.418,4853,0.9374,0.5747,577,42,90,42,90,4136,21982,5,0,3,156,26,0,0,2,3,3,5.1302,0
2,1,H1,H2,41875.0,41185.0,1,DONE,719,20.418,4853,0.9423,0.5745,636,96,90,90,90,4875,21982,21,0,5,158,24,0,0,2,1,9,5.4637,0
2,0,H1,H2,41542.0,41178.0,1,DONE,719,20.395,4853,0.9427,0.5766,632,96,90,90,90,4875,21982,21,0,5,156,14,0,0,2,1,9,6.861,0
2,1,H2,H1,41178.0,41542.0,0,DONE,719,20.395,4853,0.9374,0.5747,577,42,90,42,90,4136,21982,5,0,3,156,26,0,0,2,3,3,4.9181,0
3,0,H2,H1,52796.0,52796.0,0,DONE,719,18.56,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,3.4083,0
3,1,H1,H2,52796.0,52796.0,0,DONE,719,18.56,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,2.9973,0
3,0,H1,H2,52796.0,52796.0,0,DONE,719,18.204,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,3.3218,0
3,1,H2,H1,52796.0,52796.0,0,DONE,719,18.204,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,2.6849,0
4,0,H2,H1,45218.0,45795.0,0,DONE,719,18.371,4853,0.9431,0.5747,597,104,40,104,40,23516,5475,0,5,5,156,29,1,6,2,1,3,3.4779,0
4,1,H1,H2,45795.0,45218.0,1,DONE,719,18.371,4853,0.9402,0.573,624,103,70,103,70,23233,5993,0,16,4,159,15,0,0,2,2,3,3.3606,0
4,0,H1,H2,45795.0,45218.0,1,DONE,719,18.222,4853,0.9404,0.5735,624,103,70,103,70,23233,5993,0,16,4,159,15,0,0,2,2,3,4.1163,0
4,1,H2,H1,45218.0,45795.0,0,DONE,719,18.222,4853,0.9429,0.5743,597,104,40,104,40,23516,5475,0,5,5,156,29,1,6,2,1,3,2.622,0
5,0,H2,H1,35550.0,36130.0,0,DONE,719,18.381,4853,0.9431,0.5747,597,104,40,104,40,12048,5475,0,5,5,156,29,1,6,2,1,3,2.9169,0
5,1,H1,H2,36130.0,35550.0,1,DONE,719,18.381,4853,0.9404,0.5735,624,103,70,103,70,11730,5993,0,16,4,159,15,0,0,2,2,3,4.1972,0
5,0,H1,H2,36130.0,35550.0,1,DONE,719,18.269,4853,0.9404,0.5735,624,103,70,103,70,11730,5993,0,16,4,159,15,0,0,2,2,3,2.9378,0
5,1,H2,H1,35550.0,36130.0,0,DONE,719,18.269,4853,0.9431,0.5747,597,104,40,104,40,12048,5475,0,5,5,156,29,1,6,2,1,3,3.0353,0
6,0,H2,H1,42188.0,42650.0,0,DONE,719,20.911,4853,0.9431,0.5747,597,104,40,104,40,22194,5475,0,5,5,156,29,1,6,2,1,3,8.4298,0
6,1,H1,H2,42650.0,42188.0,1,DONE,719,20.911,4853,0.9404,0.5735,624,103,70,103,70,21884,5993,0,16,4,159,15,0,0,2,2,3,4.4949,0
6,0,H1,H2,42650.0,42188.0,1,DONE,719,21.843,4853,0.9404,0.5735,624,103,70,103,70,21884,5993,0,16,4,159,15,0,0,2,2,3,7.3842,0
6,1,H2,H1,42188.0,42650.0,0,DONE,719,21.843,4853,0.9431,0.5747,597,104,40,104,40,22194,5475,0,5,5,156,29,1,6,2,1,3,5.0533,0
7,0,H2,H1,54810.0,54810.0,0,DONE,719,21.351,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,6.8087,0
7,1,H1,H2,54810.0,54810.0,0,DONE,719,21.351,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,4.0763,0
7,0,H1,H2,54810.0,54810.0,0,DONE,719,20.62,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,7.84,0
7,1,H2,H1,54810.0,54810.0,0,DONE,719,20.62,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,4.7246,0
