seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
13,0,P2,P0,49697.0,49628.0,1,DONE,719,76.87,4853,0.9466,0.5763,646,104,90,27213,5947,0,38,5,156,19,1,0,2,1,3,63.7832,0
13,1,P0,P2,49628.0,49697.0,0,DONE,719,76.87,4853,0.9468,0.5768,646,104,90,27213,5873,0,42,5,156,19,1,0,2,1,3,49.8858,0
13,0,P0,P2,49628.0,49697.0,0,DONE,719,65.335,4853,0.9466,0.5763,646,104,90,27213,5873,0,42,5,156,19,1,0,2,1,3,52.4723,0
13,1,P2,P0,49697.0,49628.0,1,DONE,719,65.335,4853,0.9468,0.5768,646,104,90,27213,5947,0,38,5,156,19,1,0,2,1,3,35.408,0
14,0,P2,P0,40492.0,40493.0,0,DONE,719,80.119,4853,0.9472,0.578,640,102,90,17243,7581,0,18,5,155,10,0,0,2,1,3,68.2147,0
14,1,P0,P2,40493.0,40492.0,1,DONE,719,80.119,4853,0.9472,0.578,640,102,90,17243,7577,0,19,5,155,10,0,0,2,1,3,43.6298,0
14,0,P0,P2,40493.0,40492.0,1,DONE,719,69.877,4853,0.9472,0.578,640,102,90,17243,7577,0,19,5,155,10,0,0,2,1,3,48.5835,0
14,1,P2,P0,40492.0,40493.0,0,DONE,719,69.877,4853,0.9472,0.578,640,102,90,17243,7581,0,18,5,155,10,0,0,2,1,3,31.6443,0
15,0,P2,P0,46572.0,46503.0,1,DONE,719,62.221,4853,0.9468,0.5768,646,104,90,22373,5947,0,38,5,156,19,1,0,2,1,3,41.5899,0
15,1,P0,P2,46503.0,46572.0,0,DONE,719,62.221,4853,0.9468,0.5768,646,104,90,22373,5873,0,42,5,156,19,1,0,2,1,3,27.8282,0
15,0,P0,P2,46503.0,46572.0,0,DONE,719,63.097,4853,0.9468,0.5768,646,104,90,22373,5873,0,42,5,156,19,1,0,2,1,3,44.6449,0
15,1,P2,P0,46572.0,46503.0,1,DONE,719,63.097,4853,0.9468,0.5768,646,104,90,22373,5947,0,38,5,156,19,1,0,2,1,3,32.4508,0
