seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
1,0,A_diversified,B2,37717.0,60123.0,0,DONE,719,25.695,4025,0.9456,0.5727,532,55,42,12817,9372,0,0,5,122,55,0,0,1,4,17,7.0093,0
1,1,B2,A_diversified,60123.0,37717.0,1,DONE,719,25.695,4853,0.9472,0.578,640,102,90,23500,19327,0,0,5,155,10,0,0,2,1,3,6.6985,0
1,0,D_premium_crop,B2,34947.0,66256.0,0,DONE,719,29.931,5495,0.5551,0.4045,168,0,0,0,0,0,0,0,0,6,0,0,13,0,0,8.4251,0
1,1,B2,D_premium_crop,66256.0,34947.0,1,DONE,719,29.931,4853,0.9472,0.578,640,102,90,24789,20463,0,0,5,155,10,0,0,2,1,3,11.2504,0
1,0,C_goose_wheat,B2,25728.0,61128.0,0,DONE,719,32.985,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,11.2858,0
1,1,B2,C_goose_wheat,61128.0,25728.0,1,DONE,719,32.985,4853,0.9472,0.578,640,102,90,25537,20161,0,0,5,155,10,0,0,2,1,3,9.5284,0
1,0,reference,B2,25728.0,61128.0,0,DONE,719,45.549,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,13.8931,0
1,1,B2,reference,61128.0,25728.0,1,DONE,719,45.549,4853,0.9472,0.578,640,102,90,25537,20161,0,0,5,155,10,0,0,2,1,3,18.0983,0
2,0,B2,A_diversified,62221.0,39454.0,1,DONE,719,30.076,4853,0.9468,0.5782,640,102,90,21995,21239,0,0,5,155,34,0,0,2,1,3,9.6631,0
2,1,A_diversified,B2,39454.0,62221.0,0,DONE,719,30.076,4025,0.9448,0.5722,532,55,42,11935,10297,0,0,5,122,55,0,0,1,4,17,8.2917,0
2,0,B2,D_premium_crop,56816.0,32653.0,1,DONE,719,30.008,4853,0.9468,0.5782,640,102,90,15719,22253,0,0,5,155,34,0,0,2,1,3,11.9857,0
2,1,D_premium_crop,B2,32653.0,56816.0,0,DONE,719,30.008,5495,0.5605,0.4102,168,0,0,0,0,0,0,0,0,4,0,0,13,0,0,6.8509,0
2,0,B2,C_goose_wheat,48437.0,24894.0,1,DONE,719,27.424,4853,0.9468,0.5782,640,102,90,10944,22322,0,0,5,155,34,0,0,2,1,3,13.149,0
2,1,C_goose_wheat,B2,24894.0,48437.0,0,DONE,719,27.424,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,7.2342,0
2,0,B2,reference,48437.0,24894.0,1,DONE,719,39.753,4853,0.9468,0.5782,640,102,90,10944,22322,0,0,5,155,34,0,0,2,1,3,18.437,0
2,1,reference,B2,24894.0,48437.0,0,DONE,719,39.753,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,14.1385,0
2,0,A_diversified,B2,39443.0,62044.0,0,DONE,719,27.409,4025,0.9448,0.5722,532,55,42,11935,10297,0,0,5,122,55,0,0,1,4,17,5.9474,0
2,1,B2,A_diversified,62044.0,39443.0,1,DONE,719,27.409,4853,0.947,0.5774,644,102,90,21995,21239,0,0,5,155,7,0,0,2,1,3,8.4953,0
2,0,D_premium_crop,B2,32653.0,56480.0,0,DONE,719,27.68,5495,0.5605,0.41,168,0,0,0,0,0,0,0,0,4,0,0,13,0,0,6.9612,0
2,1,B2,D_premium_crop,56480.0,32653.0,1,DONE,719,27.68,4853,0.9472,0.578,640,102,90,15719,22253,0,0,5,155,10,0,0,2,1,3,9.9612,0
2,0,C_goose_wheat,B2,25434.0,48237.0,0,DONE,719,22.458,4853,0.9287,0.5712,744,0,0,0,0,0,0,4,110,23,0,0,2,0,0,5.527,0
2,1,B2,C_goose_wheat,48237.0,25434.0,1,DONE,719,22.458,4853,0.9472,0.578,640,102,90,10944,22322,0,0,5,155,10,0,0,2,1,3,6.0946,0
2,0,reference,B2,25434.0,48237.0,0,DONE,719,34.449,4853,0.9287,0.5712,744,0,0,0,0,0,0,4,110,23,0,0,2,0,0,9.599,0
2,1,B2,reference,48237.0,25434.0,1,DONE,719,34.449,4853,0.9472,0.578,640,102,90,10944,22322,0,0,5,155,10,0,0,2,1,3,12.1804,0
3,0,B2,A_diversified,64198.0,40191.0,1,DONE,719,31.999,4853,0.9472,0.578,640,102,90,23817,21720,0,0,5,155,10,0,0,2,1,3,10.9321,0
3,1,A_diversified,B2,40191.0,64198.0,0,DONE,719,31.999,4025,0.9443,0.5719,532,55,42,12930,10366,0,0,5,122,55,0,0,1,4,17,8.7768,0
3,0,B2,D_premium_crop,59508.0,35821.0,1,DONE,719,25.225,4853,0.9472,0.578,640,102,90,17099,21469,0,0,5,155,10,0,0,2,1,3,10.9779,0
3,1,D_premium_crop,B2,35821.0,59508.0,0,DONE,719,25.225,5495,0.5578,0.4084,168,0,0,0,0,0,0,0,0,4,0,0,13,0,0,5.5266,0
3,0,B2,C_goose_wheat,44317.0,31095.0,1,DONE,719,38.136,4853,0.9468,0.5768,646,104,90,14482,12321,0,2,5,156,19,1,0,2,1,3,15.0343,0
3,1,C_goose_wheat,B2,31095.0,44317.0,0,DONE,719,38.136,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,14.3711,0
3,0,B2,reference,44317.0,31095.0,1,DONE,719,39.345,4853,0.9468,0.5768,646,104,90,14482,12321,0,2,5,156,19,1,0,2,1,3,20.6784,0
