seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H4,H3,47596.0,46316.0,1,DONE,719,52.105,4853,0.9458,0.5739,651,104,94,104,94,13269,19124,0,0,5,158,20,0,0,2,1,3,30.1245,0
0,1,H3,H4,46316.0,47596.0,0,DONE,719,52.105,4853,0.946,0.5741,647,104,90,103,90,13091,18185,0,0,5,157,20,0,0,2,1,3,41.7909,0
0,0,H3,H4,46316.0,47596.0,0,DONE,719,48.115,4853,0.946,0.5741,647,104,90,103,90,13091,18185,0,0,5,157,20,0,0,2,1,3,25.6596,0
0,1,H4,H3,47596.0,46316.0,1,DONE,719,48.115,4853,0.9458,0.5739,651,104,94,104,94,13269,19124,0,0,5,158,20,0,0,2,1,3,19.1688,0
1,0,H4,H3,50180.0,50937.0,0,DONE,719,50.083,4853,0.9425,0.5745,633,104,78,104,78,24485,7447,0,11,5,159,23,0,0,2,1,3,42.8019,0
1,1,H3,H4,50937.0,50180.0,1,DONE,719,50.083,4853,0.9415,0.5737,637,104,82,104,82,24490,8119,0,11,4,157,22,0,4,2,2,3,33.1233,0
1,0,H3,H4,50937.0,50180.0,1,DONE,719,53.021,4853,0.9415,0.5737,637,104,82,104,82,24490,8119,0,11,4,157,22,0,4,2,2,3,20.9565,0
1,1,H4,H3,50180.0,50937.0,0,DONE,719,53.021,4853,0.9425,0.5745,633,104,78,104,78,24485,7447,0,11,5,159,23,0,0,2,1,3,30.2707,0
2,0,H4,H3,41799.0,41813.0,0,DONE,719,45.245,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,37.8509,0
2,1,H3,H4,41813.0,41799.0,1,DONE,719,45.245,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,30.3093,0
2,0,H3,H4,41799.0,41813.0,0,DONE,719,35.034,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,21.1514,0
2,1,H4,H3,41813.0,41799.0,1,DONE,719,35.034,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,13.3331,0
3,0,H4,H3,54166.0,52777.0,1,DONE,719,45.496,4853,0.9458,0.5739,651,104,94,104,94,15060,22103,0,0,5,158,20,0,0,2,1,3,37.4059,0
3,1,H3,H4,52777.0,54166.0,0,DONE,719,45.496,4853,0.946,0.5741,647,104,90,103,90,14813,21135,0,0,5,157,20,0,0,2,1,3,24.9327,0
3,0,H3,H4,52777.0,54166.0,0,DONE,719,53.667,4853,0.946,0.5741,647,104,90,103,90,14813,21135,0,0,5,157,20,0,0,2,1,3,41.8324,0
3,1,H4,H3,54166.0,52777.0,1,DONE,719,53.667,4853,0.9458,0.5739,651,104,94,104,94,15060,22103,0,0,5,158,20,0,0,2,1,3,31.4135,0
4,0,H4,H3,46091.0,45929.0,1,DONE,719,48.479,4853,0.9415,0.5741,625,104,70,104,70,23512,5883,0,21,5,161,19,0,0,2,1,3,39.6398,0
4,1,H3,H4,45929.0,46091.0,0,DONE,719,48.479,4853,0.9402,0.573,624,103,70,103,70,23244,5883,0,21,4,159,15,0,0,2,2,3,30.3312,0
4,0,H3,H4,45929.0,46091.0,0,DONE,719,45.262,4853,0.9404,0.5735,624,103,70,103,70,23244,5883,0,21,4,159,15,0,0,2,2,3,23.7974,0
4,1,H4,H3,46091.0,45929.0,1,DONE,719,45.262,4853,0.9413,0.5737,625,104,70,104,70,23512,5883,0,21,5,161,19,0,0,2,1,3,29.0853,0
5,0,H4,H3,37986.0,36935.0,1,DONE,719,54.618,4853,0.9448,0.5766,642,104,92,104,88,10744,9745,0,11,5,159,23,0,0,2,1,3,29.1526,0
5,1,H3,H4,36935.0,37986.0,0,DONE,719,54.618,4853,0.9448,0.5766,634,104,84,103,84,10560,9043,0,11,5,158,20,0,0,2,1,3,25.935,0
5,0,H3,H4,36935.0,37986.0,0,DONE,719,57.529,4853,0.9448,0.5766,634,104,84,103,84,10560,9043,0,11,5,158,20,0,0,2,1,3,39.3602,0
5,1,H4,H3,37986.0,36935.0,1,DONE,719,57.529,4853,0.9448,0.5766,642,104,92,104,88,10744,9745,0,11,5,159,23,0,0,2,1,3,32.1505,0
6,0,H4,H3,42588.0,42347.0,1,DONE,719,53.019,4853,0.9415,0.5741,625,104,70,104,70,22070,5883,0,21,5,161,19,0,0,2,1,3,26.8615,0
6,1,H3,H4,42347.0,42588.0,0,DONE,719,53.019,4853,0.9404,0.5735,624,103,70,103,70,21794,5883,0,21,4,159,15,0,0,2,2,3,34.2569,0
6,0,H3,H4,42347.0,42588.0,0,DONE,719,53.018,4853,0.9404,0.5735,624,103,70,103,70,21794,5883,0,21,4,159,15,0,0,2,2,3,28.8327,0
6,1,H4,H3,42588.0,42347.0,1,DONE,719,53.018,4853,0.9415,0.5741,625,104,70,104,70,22070,5883,0,21,5,161,19,0,0,2,1,3,33.6042,0
7,0,H4,H3,56093.0,54806.0,1,DONE,719,41.132,4853,0.9458,0.5739,651,104,94,104,94,20391,21093,0,0,5,158,20,0,0,2,1,3,16.5421,0
7,1,H3,H4,54806.0,56093.0,0,DONE,719,41.132,4853,0.946,0.5741,647,104,90,103,90,20177,20137,0,0,5,157,20,0,0,2,1,3,13.2424,0
7,0,H3,H4,54806.0,56093.0,0,DONE,719,46.305,4853,0.946,0.5741,647,104,90,103,90,20177,20137,0,0,5,157,20,0,0,2,1,3,15.7478,0
7,1,H4,H3,56093.0,54806.0,1,DONE,719,46.305,4853,0.9458,0.5739,651,104,94,104,94,20391,21093,0,0,5,158,20,0,0,2,1,3,16.1213,0
