seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H1,P1S,46343.0,46343.0,0,DONE,719,25.934,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,8.8938,0
0,1,P1S,H1,46343.0,46343.0,0,DONE,719,25.934,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,9.547,0
0,0,P1S,H1,46343.0,46343.0,0,DONE,719,25.899,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,8.233,0
0,1,H1,P1S,46343.0,46343.0,0,DONE,719,25.899,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,11.0292,0
1,0,H1,P1S,50634.0,49375.0,1,DONE,719,25.581,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,8.0736,0
1,1,P1S,H1,49375.0,50634.0,0,DONE,719,25.581,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,10.7648,0
1,0,P1S,H1,49375.0,50634.0,0,DONE,719,25.591,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,10.4069,0
1,1,H1,P1S,50634.0,49375.0,1,DONE,719,25.591,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,7.9476,0
2,0,H1,P1S,40965.0,41317.0,0,DONE,719,25.795,4853,0.9427,0.5766,632,96,90,90,90,4468,21983,31,0,5,156,14,0,0,2,1,9,13.5734,0
2,1,P1S,H1,41317.0,40965.0,1,DONE,719,25.795,4853,0.946,0.5741,647,104,90,103,90,4762,21982,34,0,5,157,20,0,0,2,1,3,6.8825,0
2,0,P1S,H1,41317.0,41295.0,1,DONE,719,24.945,4853,0.946,0.5739,647,104,90,103,90,4762,21982,34,0,5,157,34,0,0,2,1,3,9.491,0
2,1,H1,P1S,41295.0,41317.0,0,DONE,719,24.945,4853,0.9423,0.5745,636,96,90,90,90,4468,21983,31,0,5,158,24,0,0,2,1,9,9.1359,0
3,0,H1,P1S,52796.0,52796.0,0,DONE,719,25.125,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,10.6083,0
3,1,P1S,H1,52796.0,52796.0,0,DONE,719,25.125,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,6.8081,0
3,0,P1S,H1,52796.0,52796.0,0,DONE,719,19.841,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,6.3255,0
3,1,H1,P1S,52796.0,52796.0,0,DONE,719,19.841,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,5.4983,0
4,0,H1,P1S,45657.0,45152.0,1,DONE,719,26.853,4853,0.9404,0.5735,624,103,70,103,70,23256,5883,0,21,4,159,15,0,0,2,2,3,8.9398,0
4,1,P1S,H1,45152.0,45657.0,0,DONE,719,26.853,4853,0.9462,0.5753,647,104,90,104,90,23502,5957,0,37,5,156,12,1,0,2,1,3,8.0898,0
4,0,P1S,H1,45152.0,45657.0,0,DONE,719,24.798,4853,0.9464,0.5757,647,104,90,104,90,23502,5957,0,37,5,156,12,1,0,2,1,3,7.4425,0
4,1,H1,P1S,45657.0,45152.0,1,DONE,719,24.798,4853,0.9402,0.573,624,103,70,103,70,23256,5883,0,21,4,159,15,0,0,2,2,3,8.8204,0
5,0,H1,P1S,36048.0,35274.0,1,DONE,719,25.832,4853,0.9404,0.5735,624,103,70,103,70,11830,5883,0,21,4,159,15,0,0,2,2,3,9.4386,0
