seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,R280,P1S,49498.0,60062.0,0,DONE,719,69.314,4439,0.9385,0.5792,571,94,64,94,64,23279,14686,0,0,5,133,40,0,0,1,5,0,44.6537,0
0,1,P1S,R280,60062.0,49498.0,1,DONE,719,69.314,4853,0.946,0.5741,647,104,90,103,90,25014,19850,0,0,5,157,20,0,0,2,1,3,42.5034,0
0,0,P1S,R280,58182.0,48241.0,1,DONE,719,48.303,4853,0.946,0.5741,647,104,90,103,90,21979,21210,0,0,5,157,20,0,0,2,1,3,31.4997,0
0,1,R280,P1S,48241.0,58182.0,0,DONE,719,48.303,4439,0.925,0.5679,572,94,69,94,69,20191,16845,0,0,5,134,7,0,0,1,5,0,50.2045,0
1,0,R280,P1S,52126.0,61533.0,0,DONE,719,50.268,4439,0.9367,0.5763,568,95,69,95,69,22080,16207,0,0,6,133,9,0,0,1,4,0,35.5631,0
1,1,P1S,R280,61533.0,52126.0,1,DONE,719,50.268,4853,0.946,0.5741,647,104,90,103,90,23350,20134,0,0,5,157,20,0,0,2,1,3,29.5677,0
1,0,P1S,R280,61533.0,52126.0,1,DONE,719,47.642,4853,0.946,0.5741,647,104,90,103,90,23350,20134,0,0,5,157,20,0,0,2,1,3,17.6941,0
1,1,R280,P1S,52126.0,61533.0,0,DONE,719,47.642,4439,0.9367,0.5763,568,95,69,95,69,22080,16207,0,0,6,133,9,0,0,1,4,0,40.1435,0
2,0,R280,P1S,32813.0,43045.0,0,DONE,719,47.378,4439,0.9371,0.5767,568,95,69,93,65,3911,15409,39,0,6,133,9,0,0,1,4,7,31.6355,0
2,1,P1S,R280,43045.0,32813.0,1,DONE,719,47.378,4853,0.946,0.5741,647,104,90,103,90,4981,20317,49,0,5,157,20,0,0,2,1,3,30.1627,0
2,0,P1S,R280,43035.0,32822.0,1,DONE,719,54.125,4853,0.946,0.5739,647,104,90,103,90,4981,20317,49,0,5,157,34,0,0,2,1,3,19.1897,0
2,1,R280,P1S,32822.0,43035.0,0,DONE,719,54.125,4439,0.9371,0.5767,568,95,69,93,65,3911,15409,39,0,6,133,9,0,0,1,4,7,28.7827,0
3,0,R280,P1S,48689.0,59324.0,0,DONE,719,51.411,4439,0.9417,0.5832,572,94,68,94,68,20844,16438,0,0,5,132,36,0,0,0,5,0,42.3697,0
3,1,P1S,R280,59324.0,48689.0,1,DONE,719,51.411,4853,0.946,0.5741,647,104,90,103,90,22583,21425,0,0,5,157,20,0,0,2,1,3,31.6542,0
3,0,P1S,R280,59324.0,48689.0,1,DONE,719,44.935,4853,0.946,0.5741,647,104,90,103,90,22583,21425,0,0,5,157,20,0,0,2,1,3,21.8416,0
