seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,L3,L0,46343.0,46343.0,0,DONE,719,121.903,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,81.6173,0
0,1,L0,L3,46343.0,46343.0,0,DONE,719,121.903,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,94.7542,0
0,0,L0,L3,46343.0,46343.0,0,DONE,719,131.889,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,109.2598,0
0,1,L3,L0,46343.0,46343.0,0,DONE,719,131.889,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,65.0902,0
1,0,L3,L0,49559.0,49559.0,0,DONE,719,92.604,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,76.9864,0
1,1,L0,L3,49559.0,49559.0,0,DONE,719,92.604,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,58.3615,0
1,0,L0,L3,49559.0,49559.0,0,DONE,719,131.296,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,103.7565,0
1,1,L3,L0,49559.0,49559.0,0,DONE,719,131.296,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,85.4455,0
2,0,L3,L0,41799.0,41813.0,0,DONE,719,132.556,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,96.5471,0
2,1,L0,L3,41813.0,41799.0,1,DONE,719,132.556,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,68.0376,0
2,0,L0,L3,41799.0,41813.0,0,DONE,719,87.21,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,67.3472,0
2,1,L3,L0,41813.0,41799.0,1,DONE,719,87.21,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,56.7746,0
3,0,L3,L0,52796.0,52796.0,0,DONE,719,110.102,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,91.5578,0
3,1,L0,L3,52796.0,52796.0,0,DONE,719,110.102,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,69.4829,0
3,0,L0,L3,52796.0,52796.0,0,DONE,719,260.473,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,112.1533,0
3,1,L3,L0,52796.0,52796.0,0,DONE,719,260.473,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,82.7109,0
4,0,L3,L0,45758.0,45727.0,1,DONE,719,98.089,4853,0.9464,0.5757,647,104,90,104,90,23546,5938,0,37,5,156,12,1,0,2,1,3,48.8934,0
4,1,L0,L3,45727.0,45758.0,0,DONE,719,98.089,4853,0.9462,0.5753,647,104,90,104,90,23546,5907,0,40,5,156,12,1,0,2,1,3,39.8918,0
4,0,L0,L3,45727.0,45758.0,0,DONE,719,90.272,4853,0.9464,0.5757,647,104,90,104,90,23546,5907,0,40,5,156,12,1,0,2,1,3,49.725,0
4,1,L3,L0,45758.0,45727.0,1,DONE,719,90.272,4853,0.9462,0.5753,647,104,90,104,90,23546,5938,0,37,5,156,12,1,0,2,1,3,46.1389,0
5,0,L3,L0,36676.0,36676.0,0,DONE,719,226.63,4853,0.9464,0.5745,647,104,90,103,90,10618,9058,0,13,5,157,20,0,0,2,1,3,77.7445,0
5,1,L0,L3,36676.0,36676.0,0,DONE,719,226.63,4853,0.9464,0.5745,647,104,90,103,90,10618,9058,0,13,5,157,20,0,0,2,1,3,53.3668,0
5,0,L0,L3,36676.0,36676.0,0,DONE,719,244.256,4853,0.9464,0.5745,647,104,90,103,90,10618,9058,0,13,5,157,20,0,0,2,1,3,78.9825,0
5,1,L3,L0,36676.0,36676.0,0,DONE,719,244.256,4853,0.9464,0.5745,647,104,90,103,90,10618,9058,0,13,5,157,20,0,0,2,1,3,68.0119,0
6,0,L3,L0,41947.0,41916.0,1,DONE,719,107.896,4853,0.9464,0.5757,647,104,90,104,90,21916,5938,0,37,5,156,12,1,0,2,1,3,35.5646,0
6,1,L0,L3,41916.0,41947.0,0,DONE,719,107.896,4853,0.9464,0.5757,647,104,90,104,90,21916,5907,0,40,5,156,12,1,0,2,1,3,43.95,0
6,0,L0,L3,41916.0,41947.0,0,DONE,719,105.103,4853,0.9464,0.5757,647,104,90,104,90,21916,5907,0,40,5,156,12,1,0,2,1,3,46.5167,0
6,1,L3,L0,41947.0,41916.0,1,DONE,719,105.103,4853,0.9464,0.5757,647,104,90,104,90,21916,5938,0,37,5,156,12,1,0,2,1,3,34.0108,0
7,0,L3,L0,38679.0,55336.0,0,DONE,719,167.672,3607,0.9315,0.5536,446,72,66,72,66,13709,14457,0,0,6,118,12,0,0,1,0,3,129.2321,0
7,1,L0,L3,55336.0,38679.0,1,DONE,719,167.672,4853,0.946,0.5741,647,104,90,103,90,20444,20161,0,0,5,157,20,0,0,2,1,3,50.4128,0
7,0,L0,L3,54810.0,54810.0,0,DONE,719,171.929,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,151.5376,0
7,1,L3,L0,54810.0,54810.0,0,DONE,719,171.929,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,67.3978,0
8,0,L3,L0,45960.0,45960.0,0,DONE,719,133.017,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,71.9667,0
8,1,L0,L3,45960.0,45960.0,0,DONE,719,133.017,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,56.6078,0
8,0,L0,L3,45960.0,45960.0,0,DONE,719,124.501,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,37.8166,0
8,1,L3,L0,45960.0,45960.0,0,DONE,719,124.501,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,64.3622,0
9,0,L3,L0,47362.0,47331.0,1,DONE,719,73.624,4853,0.9464,0.5757,647,104,90,104,90,23667,5938,0,37,5,156,12,1,0,2,1,3,29.2103,0
9,1,L0,L3,47331.0,47362.0,0,DONE,719,73.624,4853,0.9464,0.5757,647,104,90,104,90,23667,5907,0,40,5,156,12,1,0,2,1,3,29.1267,0
9,0,L0,L3,47331.0,47362.0,0,DONE,719,98.34,4853,0.9464,0.5757,647,104,90,104,90,23667,5907,0,40,5,156,12,1,0,2,1,3,66.8673,0
9,1,L3,L0,47362.0,47331.0,1,DONE,719,98.34,4853,0.9464,0.5757,647,104,90,104,90,23667,5938,0,37,5,156,12,1,0,2,1,3,62.9876,0
10,0,L3,L0,29227.0,29046.0,1,DONE,719,88.704,4853,0.9464,0.5757,647,104,90,104,90,6174,5912,0,37,5,156,12,1,0,2,1,3,53.4864,0
10,1,L0,L3,29046.0,29227.0,0,DONE,719,88.704,4853,0.9464,0.5757,647,104,90,104,90,6081,5881,0,40,5,156,12,1,0,2,1,3,58.8279,0
10,0,L0,L3,29046.0,29227.0,0,DONE,719,88.887,4853,0.9464,0.5757,647,104,90,104,90,6081,5881,0,40,5,156,12,1,0,2,1,3,73.8607,0
10,1,L3,L0,29227.0,29046.0,1,DONE,719,88.887,4853,0.9464,0.5757,647,104,90,104,90,6174,5912,0,37,5,156,12,1,0,2,1,3,62.8733,0
11,0,L3,L0,58886.0,58886.0,0,DONE,719,79.493,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,78.3573,0
11,1,L0,L3,58886.0,58886.0,0,DONE,719,79.493,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,148.0284,0
11,0,L0,L3,58886.0,58886.0,0,DONE,719,100.312,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,38.925,0
11,1,L3,L0,58886.0,58886.0,0,DONE,719,100.312,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,61.1454,0
12,0,L3,L0,34243.0,34253.0,0,DONE,719,101.693,4853,0.9462,0.5759,642,103,90,103,90,11535,5938,0,37,5,156,11,0,0,2,1,3,91.1298,0
12,1,L0,L3,34253.0,34243.0,1,DONE,719,101.693,4853,0.9452,0.5753,634,104,90,103,90,11536,5907,0,40,5,158,13,0,0,2,1,3,90.3095,0
12,0,L0,L3,34212.0,34284.0,0,DONE,719,122.905,4853,0.9462,0.5759,642,103,90,103,90,11535,5907,0,40,5,156,11,0,0,2,1,3,103.6411,0
12,1,L3,L0,34284.0,34212.0,1,DONE,719,122.905,4853,0.9452,0.5753,634,104,90,103,90,11536,5938,0,37,5,158,13,0,0,2,1,3,101.1499,0
