seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H3,P1S,46343.0,46343.0,0,DONE,719,26.317,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,8.8371,0
0,1,P1S,H3,46343.0,46343.0,0,DONE,719,26.317,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,13.0935,0
0,0,P1S,H3,46343.0,46343.0,0,DONE,719,47.748,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,28.2379,0
0,1,H3,P1S,46343.0,46343.0,0,DONE,719,47.748,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,42.0827,0
1,0,H3,P1S,50634.0,49375.0,1,DONE,719,34.786,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,18.75,0
1,1,P1S,H3,49375.0,50634.0,0,DONE,719,34.786,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,19.122,0
1,0,P1S,H3,49375.0,50634.0,0,DONE,719,31.153,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,17.1885,0
1,1,H3,P1S,50634.0,49375.0,1,DONE,719,31.153,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,11.3631,0
2,0,H3,P1S,41799.0,41813.0,0,DONE,719,40.545,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,14.2779,0
2,1,P1S,H3,41813.0,41799.0,1,DONE,719,40.545,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,22.023,0
2,0,P1S,H3,41799.0,41813.0,0,DONE,719,37.624,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,12.8598,0
2,1,H3,P1S,41813.0,41799.0,1,DONE,719,37.624,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,16.405,0
3,0,H3,P1S,52796.0,52796.0,0,DONE,719,48.46,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,33.8591,0
3,1,P1S,H3,52796.0,52796.0,0,DONE,719,48.46,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,25.3027,0
3,0,P1S,H3,52796.0,52796.0,0,DONE,719,31.44,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,27.8556,0
3,1,H3,P1S,52796.0,52796.0,0,DONE,719,31.44,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,9.542,0
4,0,H3,P1S,45657.0,45152.0,1,DONE,719,33.741,4853,0.9404,0.5735,624,103,70,103,70,23256,5883,0,21,4,159,15,0,0,2,2,3,13.024,0
4,1,P1S,H3,45152.0,45657.0,0,DONE,719,33.741,4853,0.9462,0.5753,647,104,90,104,90,23502,5957,0,37,5,156,12,1,0,2,1,3,11.4471,0
4,0,P1S,H3,45152.0,45657.0,0,DONE,719,33.194,4853,0.9464,0.5757,647,104,90,104,90,23502,5957,0,37,5,156,12,1,0,2,1,3,12.1279,0
4,1,H3,P1S,45657.0,45152.0,1,DONE,719,33.194,4853,0.9402,0.573,624,103,70,103,70,23256,5883,0,21,4,159,15,0,0,2,2,3,15.5494,0
5,0,H3,P1S,36048.0,35274.0,1,DONE,719,31.495,4853,0.9404,0.5735,624,103,70,103,70,11830,5883,0,21,4,159,15,0,0,2,2,3,11.9496,0
5,1,P1S,H3,35274.0,36048.0,0,DONE,719,31.495,4853,0.9464,0.5757,647,104,90,104,90,12013,5957,0,37,5,156,12,1,0,2,1,3,9.7501,0
5,0,P1S,H3,35274.0,36048.0,0,DONE,719,46.748,4853,0.9464,0.5757,647,104,90,104,90,12013,5957,0,37,5,156,12,1,0,2,1,3,25.1968,0
5,1,H3,P1S,36048.0,35274.0,1,DONE,719,46.748,4853,0.9404,0.5735,624,103,70,103,70,11830,5883,0,21,4,159,15,0,0,2,2,3,44.0865,0
6,0,H3,P1S,42471.0,42176.0,1,DONE,719,36.123,4853,0.9404,0.5735,624,103,70,103,70,21908,5883,0,21,4,159,15,0,0,2,2,3,26.993,0
6,1,P1S,H3,42176.0,42471.0,0,DONE,719,36.123,4853,0.9464,0.5757,647,104,90,104,90,22177,5957,0,37,5,156,12,1,0,2,1,3,19.2017,0
6,0,P1S,H3,42176.0,42471.0,0,DONE,719,35.676,4853,0.9464,0.5757,647,104,90,104,90,22177,5957,0,37,5,156,12,1,0,2,1,3,19.3753,0
6,1,H3,P1S,42471.0,42176.0,1,DONE,719,35.676,4853,0.9404,0.5735,624,103,70,103,70,21908,5883,0,21,4,159,15,0,0,2,2,3,13.0234,0
7,0,H3,P1S,54810.0,54810.0,0,DONE,719,44.367,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,18.2893,0
7,1,P1S,H3,54810.0,54810.0,0,DONE,719,44.367,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,19.7432,0
7,0,P1S,H3,54810.0,54810.0,0,DONE,719,45.199,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,29.7675,0
7,1,H3,P1S,54810.0,54810.0,0,DONE,719,45.199,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,35.8763,0
8,0,H3,P1S,45960.0,45960.0,0,DONE,719,46.484,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,33.5217,0
8,1,P1S,H3,45960.0,45960.0,0,DONE,719,46.484,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,46.8079,0
8,0,P1S,H3,45960.0,45960.0,0,DONE,719,40.574,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,18.3489,0
8,1,H3,P1S,45960.0,45960.0,0,DONE,719,40.574,4853,0.946,0.5741,647,104,90,103,90,13096,18258,0,0,5,157,20,0,0,2,1,3,17.5599,0
9,0,H3,P1S,48103.0,47499.0,1,DONE,719,35.796,4853,0.9404,0.5735,624,103,70,103,70,23639,5883,0,21,4,159,15,0,0,2,2,3,22.0221,0
9,1,P1S,H3,47499.0,48103.0,0,DONE,719,35.796,4853,0.9464,0.5757,647,104,90,104,90,23919,5957,0,37,5,156,12,1,0,2,1,3,25.4963,0
9,0,P1S,H3,47499.0,48103.0,0,DONE,719,39.779,4853,0.9464,0.5757,647,104,90,104,90,23919,5957,0,37,5,156,12,1,0,2,1,3,21.3131,0
9,1,H3,P1S,48103.0,47499.0,1,DONE,719,39.779,4853,0.9404,0.5735,624,103,70,103,70,23639,5883,0,21,4,159,15,0,0,2,2,3,14.6723,0
10,0,H3,P1S,32545.0,32303.0,1,DONE,719,48.382,4853,0.9446,0.5763,634,104,84,103,84,6179,9177,0,11,5,158,20,0,0,2,1,3,43.1976,0
10,1,P1S,H3,32303.0,32545.0,0,DONE,719,48.382,4853,0.9464,0.5745,647,104,90,103,90,6236,9165,0,13,5,157,20,0,0,2,1,3,33.1725,0
10,0,P1S,H3,32303.0,32545.0,0,DONE,719,39.009,4853,0.9464,0.5745,647,104,90,103,90,6236,9165,0,13,5,157,20,0,0,2,1,3,19.3141,0
10,1,H3,P1S,32545.0,32303.0,1,DONE,719,39.009,4853,0.9446,0.5763,634,104,84,103,84,6179,9177,0,11,5,158,20,0,0,2,1,3,23.7468,0
11,0,H3,P1S,58886.0,58886.0,0,DONE,719,43.589,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,25.8112,0
11,1,P1S,H3,58886.0,58886.0,0,DONE,719,43.589,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,18.0633,0
11,0,P1S,H3,58886.0,58886.0,0,DONE,719,34.824,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,43.6183,0
11,1,H3,P1S,58886.0,58886.0,0,DONE,719,34.824,4853,0.946,0.5741,647,104,90,103,90,22987,18185,0,0,5,157,20,0,0,2,1,3,16.3704,0
12,0,H3,P1S,35061.0,34164.0,1,DONE,719,59.261,4853,0.9409,0.5739,624,103,70,103,70,11491,5883,0,21,4,159,15,0,0,2,2,3,46.3273,0
12,1,P1S,H3,34164.0,35061.0,0,DONE,719,59.261,4853,0.9452,0.5753,634,104,90,103,90,11415,5957,0,37,5,158,13,0,0,2,1,3,44.6648,0
12,0,P1S,H3,34079.0,35029.0,0,DONE,719,53.557,4853,0.9462,0.5759,642,103,90,103,90,11413,5957,0,37,5,156,11,0,0,2,1,3,35.4823,0
12,1,H3,P1S,35029.0,34079.0,1,DONE,719,53.557,4853,0.94,0.5724,624,103,70,103,70,11491,5883,0,21,4,159,15,0,0,2,2,3,31.5018,0
13,0,H3,P1S,50522.0,49887.0,1,DONE,719,50.844,4853,0.9402,0.573,624,103,70,103,70,27089,5883,0,21,4,159,15,0,0,2,2,3,42.3183,0
13,1,P1S,H3,49887.0,50522.0,0,DONE,719,50.844,4853,0.9464,0.5757,647,104,90,104,90,27410,5957,0,37,5,156,12,1,0,2,1,3,21.0549,0
13,0,P1S,H3,49887.0,50522.0,0,DONE,719,76.12,4853,0.9462,0.5753,647,104,90,104,90,27410,5957,0,37,5,156,12,1,0,2,1,3,81.5956,0
13,1,H3,P1S,50522.0,49887.0,1,DONE,719,76.12,4853,0.9404,0.5735,624,103,70,103,70,27089,5883,0,21,4,159,15,0,0,2,2,3,100.9474,0
14,0,H3,P1S,41898.0,41070.0,1,DONE,719,79.209,4853,0.9404,0.5735,624,103,70,103,70,19083,5883,0,21,4,159,15,0,0,2,2,3,63.551,0
14,1,P1S,H3,41070.0,41898.0,0,DONE,719,79.209,4853,0.9464,0.5757,647,104,90,104,90,19124,5957,0,37,5,156,12,1,0,2,1,3,54.7958,0
14,0,P1S,H3,41070.0,41898.0,0,DONE,719,75.063,4853,0.9464,0.5757,647,104,90,104,90,19124,5957,0,37,5,156,12,1,0,2,1,3,73.745,0
