seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
15,0,P0,P1,46600.0,46446.0,1,DONE,719,50.107,4853,0.9468,0.5768,646,104,90,22373,6069,0,36,5,156,19,1,0,2,1,3,21.7567,0
15,1,P1,P0,46446.0,46600.0,0,DONE,719,50.107,4853,0.9464,0.5757,647,104,90,22374,6069,0,36,5,156,12,1,0,2,1,3,18.684,0
16,0,P1,P0,60229.0,59593.0,1,DONE,719,54.8,4853,0.9456,0.5782,636,102,90,23898,18653,0,0,5,156,34,0,0,2,1,3,28.8446,0
16,1,P0,P1,59593.0,60229.0,0,DONE,719,54.8,4853,0.9468,0.577,640,102,90,23879,18635,0,0,5,155,10,0,0,2,1,3,23.0334,0
16,0,P0,P1,60119.0,60220.0,0,DONE,719,57.82,4853,0.9481,0.5798,638,102,90,23898,18653,0,0,5,156,17,0,0,2,1,3,30.1968,0
16,1,P1,P0,60220.0,60119.0,1,DONE,719,57.82,4853,0.9456,0.573,647,104,90,24179,18635,0,0,5,157,20,0,0,2,1,3,47.5169,0
17,0,P1,P0,49853.0,49329.0,1,DONE,719,52.052,4853,0.946,0.5739,647,104,90,14293,21135,0,0,5,157,20,0,0,2,1,3,20.8522,0
17,1,P0,P1,49329.0,49853.0,0,DONE,719,52.052,4853,0.9472,0.578,640,102,90,14058,21114,0,0,5,155,10,0,0,2,1,3,31.14,0
17,0,P0,P1,49390.0,49792.0,0,DONE,719,61.032,4853,0.9472,0.5778,640,102,90,14058,21135,0,0,5,155,10,0,0,2,1,3,33.416,0
17,1,P1,P0,49792.0,49390.0,1,DONE,719,61.032,4853,0.946,0.5741,647,104,90,14293,21114,0,0,5,157,20,0,0,2,1,3,29.7129,0
18,0,P1,P0,48706.0,50705.0,0,DONE,719,56.823,4853,0.9464,0.5745,647,104,90,21999,8981,0,7,5,157,20,0,0,2,1,3,31.0595,0
18,1,P0,P1,50705.0,48706.0,1,DONE,719,56.823,4853,0.944,0.5761,641,104,94,22290,9815,0,7,4,159,34,0,0,2,2,0,34.282,0
18,0,P0,P1,48046.0,50920.0,0,DONE,719,61.511,4853,0.9472,0.578,640,102,90,21756,8981,0,7,5,155,10,0,0,2,1,3,60.967,0
18,1,P1,P0,50920.0,48046.0,1,DONE,719,61.511,4853,0.9392,0.5712,644,104,94,22290,9815,0,7,4,160,12,0,0,2,2,0,45.0782,0
19,0,P1,P0,42942.0,43085.0,0,DONE,719,53.201,4853,0.9464,0.5757,647,104,90,19313,6069,0,36,5,156,12,1,0,2,1,3,24.1082,0
19,1,P0,P1,43085.0,42942.0,1,DONE,719,53.201,4853,0.9468,0.5768,646,104,90,19313,6069,0,36,5,156,19,1,0,2,1,3,18.5348,0
19,0,P0,P1,43085.0,42942.0,1,DONE,719,62.472,4853,0.9468,0.5768,646,104,90,19313,6069,0,36,5,156,19,1,0,2,1,3,25.3162,0
19,1,P1,P0,42942.0,43085.0,0,DONE,719,62.472,4853,0.9464,0.5757,647,104,90,19313,6069,0,36,5,156,12,1,0,2,1,3,27.6977,0
20,0,P1,P0,35900.0,35481.0,1,DONE,719,56.573,4853,0.9464,0.5745,647,104,90,13274,7702,0,20,5,157,20,0,0,2,1,3,31.3337,0
20,1,P0,P1,35481.0,35900.0,0,DONE,719,56.573,4853,0.9472,0.578,640,102,90,13039,7702,0,20,5,155,10,0,0,2,1,3,27.5835,0
20,0,P0,P1,35481.0,35900.0,0,DONE,719,60.302,4853,0.9472,0.578,640,102,90,13039,7702,0,20,5,155,10,0,0,2,1,3,32.4052,0
20,1,P1,P0,35900.0,35481.0,1,DONE,719,60.302,4853,0.9464,0.5745,647,104,90,13274,7702,0,20,5,157,20,0,0,2,1,3,19.2898,0
21,0,P1,P0,48680.0,48054.0,1,DONE,719,75.341,4853,0.946,0.5741,647,104,90,19129,12146,0,4,5,157,20,0,0,2,1,3,33.9626,0
21,1,P0,P1,48054.0,48680.0,0,DONE,719,75.341,4853,0.9472,0.578,640,102,90,18864,12146,0,4,5,155,10,0,0,2,1,3,32.3286,0
21,0,P0,P1,48054.0,48680.0,0,DONE,719,60.465,4853,0.9472,0.578,640,102,90,18864,12146,0,4,5,155,10,0,0,2,1,3,39.7912,0
21,1,P1,P0,48680.0,48054.0,1,DONE,719,60.465,4853,0.946,0.5741,647,104,90,19129,12146,0,4,5,157,20,0,0,2,1,3,43.5343,0
22,0,P1,P0,27170.0,26814.0,1,DONE,719,75.724,4853,0.9468,0.5809,636,104,94,7145,6028,0,40,5,157,29,2,0,2,1,0,38.8801,0
22,1,P0,P1,26814.0,27170.0,0,DONE,719,75.724,4853,0.9468,0.5768,646,104,90,7010,6055,0,38,5,156,19,1,0,2,1,3,29.206,0
22,0,P0,P1,28687.0,28357.0,1,DONE,719,76.228,4853,0.9475,0.5792,641,103,90,6028,8961,2,7,4,157,16,0,0,3,2,0,43.7211,0
22,1,P1,P0,28357.0,28687.0,0,DONE,719,76.228,4853,0.9464,0.5745,647,104,90,5957,8996,2,7,5,157,20,0,0,2,1,3,47.8683,0
23,0,P1,P0,42256.0,43792.0,0,DONE,719,55.609,4853,0.9427,0.5774,620,103,94,22121,5889,0,40,4,159,22,0,0,2,2,11,21.3263,0
23,1,P0,P1,43792.0,42256.0,1,DONE,719,55.609,4853,0.9468,0.5768,646,104,90,23158,6055,0,38,5,156,19,1,0,2,1,3,21.8992,0
23,0,P0,P1,43747.0,43962.0,0,DONE,719,57.848,4853,0.9419,0.5757,620,103,90,23349,5885,0,36,4,160,47,0,0,1,2,7,31.2262,0
23,1,P1,P0,43962.0,43747.0,1,DONE,719,57.848,4853,0.9464,0.5757,647,104,90,23621,6055,0,38,5,156,12,1,0,2,1,3,23.4116,0
24,0,P1,P0,35199.0,36597.0,0,DONE,719,58.982,4853,0.9431,0.5768,621,103,90,15355,5885,0,36,4,156,21,0,0,4,2,17,53.1599,0
24,1,P0,P1,36597.0,35199.0,1,DONE,719,58.982,4853,0.9468,0.5768,646,104,90,16151,6069,0,36,5,156,19,1,0,2,1,3,28.8667,0
24,0,P0,P1,35183.0,36565.0,0,DONE,719,84.588,4853,0.9458,0.5803,621,103,90,15372,5885,0,36,4,156,21,0,0,4,2,17,50.9193,0
24,1,P1,P0,36565.0,35183.0,1,DONE,719,84.588,4853,0.9464,0.5757,647,104,90,16191,6069,0,36,5,156,12,1,0,2,1,3,50.4314,0
25,0,P1,P0,49840.0,49517.0,1,DONE,719,73.24,4853,0.946,0.5741,647,104,90,13590,21857,0,0,5,157,20,0,0,2,1,3,45.266,0
25,1,P0,P1,49517.0,49840.0,0,DONE,719,73.24,4853,0.9472,0.578,640,102,90,13495,21857,0,0,5,155,10,0,0,2,1,3,47.6847,0
25,0,P0,P1,49517.0,49840.0,0,DONE,719,90.166,4853,0.9472,0.578,640,102,90,13495,21857,0,0,5,155,10,0,0,2,1,3,66.7199,0
25,1,P1,P0,49840.0,49517.0,1,DONE,719,90.166,4853,0.946,0.5741,647,104,90,13590,21857,0,0,5,157,20,0,0,2,1,3,59.3157,0
26,0,P1,P0,56791.0,56192.0,1,DONE,719,64.138,4853,0.946,0.5741,647,104,90,26594,14484,0,0,5,157,20,0,0,2,1,3,54.5836,0
26,1,P0,P1,56192.0,56791.0,0,DONE,719,64.138,4853,0.9472,0.578,640,102,90,26277,14484,0,0,5,155,10,0,0,2,1,3,34.5964,0
26,0,P0,P1,56192.0,56791.0,0,DONE,719,94.839,4853,0.9472,0.578,640,102,90,26277,14484,0,0,5,155,10,0,0,2,1,3,62.4991,0
26,1,P1,P0,56791.0,56192.0,1,DONE,719,94.839,4853,0.946,0.5741,647,104,90,26594,14484,0,0,5,157,20,0,0,2,1,3,67.1074,0
27,0,P1,P0,45698.0,45231.0,1,DONE,719,57.657,4853,0.9464,0.5745,647,104,90,20110,10045,0,7,5,157,20,0,0,2,1,3,67.1477,0
27,1,P0,P1,45231.0,45698.0,0,DONE,719,57.657,4853,0.9472,0.578,640,102,90,19874,10045,0,7,5,155,10,0,0,2,1,3,32.8908,0
27,0,P0,P1,45231.0,45698.0,0,DONE,719,82.67,4853,0.9472,0.578,640,102,90,19874,10045,0,7,5,155,10,0,0,2,1,3,64.6916,0
27,1,P1,P0,45698.0,45231.0,1,DONE,719,82.67,4853,0.9464,0.5745,647,104,90,20110,10045,0,7,5,157,20,0,0,2,1,3,67.4089,0
28,0,P1,P0,51793.0,53501.0,0,DONE,719,50.09,4853,0.946,0.5741,647,104,90,13582,21542,0,0,5,157,20,0,0,2,1,3,28.6074,0
28,1,P0,P1,53501.0,51793.0,1,DONE,719,50.09,4853,0.945,0.5745,656,103,94,13584,22518,0,0,4,158,7,0,0,2,2,3,32.3082,0
28,0,P0,P1,51343.0,52337.0,0,DONE,719,56.974,4853,0.9472,0.578,640,102,90,13489,21542,0,0,5,155,10,0,0,2,1,3,28.9414,0
28,1,P1,P0,52337.0,51343.0,1,DONE,719,56.974,4853,0.9456,0.5743,653,103,94,13584,21542,0,0,4,158,14,0,0,2,2,3,28.9935,0
29,0,P1,P0,26962.0,27036.0,0,DONE,719,53.174,4853,0.9464,0.5757,647,104,90,6612,6069,0,36,5,156,12,1,0,2,1,3,21.4726,0
29,1,P0,P1,27036.0,26962.0,1,DONE,719,53.174,4853,0.9468,0.5768,646,104,90,6609,6069,0,36,5,156,19,1,0,2,1,3,20.9831,0
29,0,P0,P1,27036.0,26962.0,1,DONE,719,52.024,4853,0.9468,0.5768,646,104,90,6609,6069,0,36,5,156,19,1,0,2,1,3,33.1929,0
29,1,P1,P0,26962.0,27036.0,0,DONE,719,52.024,4853,0.9464,0.5757,647,104,90,6612,6069,0,36,5,156,12,1,0,2,1,3,18.6257,0
30,0,P1,P0,42517.0,42591.0,0,DONE,719,46.553,4853,0.9464,0.5757,647,104,90,22108,6069,0,36,5,156,12,1,0,2,1,3,24.0319,0
30,1,P0,P1,42591.0,42517.0,1,DONE,719,46.553,4853,0.9468,0.5768,646,104,90,22107,6069,0,36,5,156,19,1,0,2,1,3,30.3122,0
30,0,P0,P1,42591.0,42517.0,1,DONE,719,40.928,4853,0.9468,0.5768,646,104,90,22107,6069,0,36,5,156,19,1,0,2,1,3,20.8835,0
30,1,P1,P0,42517.0,42591.0,0,DONE,719,40.928,4853,0.9464,0.5757,647,104,90,22108,6069,0,36,5,156,12,1,0,2,1,3,26.6186,0
31,0,P1,P0,46494.0,46575.0,0,DONE,719,36.498,4853,0.9464,0.5757,647,104,90,25864,6069,0,36,5,156,12,1,0,2,1,3,20.9587,0
31,1,P0,P1,46575.0,46494.0,1,DONE,719,36.498,4853,0.9468,0.5768,646,104,90,25863,6069,0,36,5,156,19,1,0,2,1,3,17.0472,0
31,0,P0,P1,46575.0,46494.0,1,DONE,719,31.544,4853,0.9468,0.5768,646,104,90,25863,6069,0,36,5,156,19,1,0,2,1,3,12.5283,0
31,1,P1,P0,46494.0,46575.0,0,DONE,719,31.544,4853,0.9464,0.5757,647,104,90,25864,6069,0,36,5,156,12,1,0,2,1,3,8.8535,0
