seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
3,0,P0,P1,52199.0,52789.0,0,DONE,719,33.692,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,12.5353,0
3,1,P1,P0,52789.0,52199.0,1,DONE,719,33.692,4853,0.946,0.5741,647,104,90,14815,21135,0,0,5,157,20,0,0,2,1,3,11.1164,0
3,0,P0,P2,52194.0,52194.0,0,DONE,719,38.946,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,15.5355,0
3,1,P2,P0,52194.0,52194.0,0,DONE,719,38.946,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,18.6646,0
3,0,P1,P2,52789.0,52199.0,1,DONE,719,37.719,4853,0.946,0.5741,647,104,90,14815,21135,0,0,5,157,20,0,0,2,1,3,27.0416,0
3,1,P2,P1,52199.0,52789.0,0,DONE,719,37.719,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,21.7981,0
3,0,P1,P0,52789.0,52199.0,1,DONE,719,36.752,4853,0.946,0.5741,647,104,90,14815,21135,0,0,5,157,20,0,0,2,1,3,16.1946,0
3,1,P0,P1,52199.0,52789.0,0,DONE,719,36.752,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,15.0367,0
3,0,P2,P0,52194.0,52194.0,0,DONE,719,35.147,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,18.4741,0
3,1,P0,P2,52194.0,52194.0,0,DONE,719,35.147,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,12.6217,0
3,0,P2,P1,52199.0,52789.0,0,DONE,719,42.639,4853,0.9472,0.578,640,102,90,14550,21135,0,0,5,155,10,0,0,2,1,3,19.604,0
3,1,P1,P2,52789.0,52199.0,1,DONE,719,42.639,4853,0.946,0.5741,647,104,90,14815,21135,0,0,5,157,20,0,0,2,1,3,23.5757,0
4,0,P0,P1,45920.0,45816.0,1,DONE,719,34.666,4853,0.9468,0.5768,646,104,90,23545,6069,0,36,5,156,19,1,0,2,1,3,9.0585,0
4,1,P1,P0,45816.0,45920.0,0,DONE,719,34.666,4853,0.9462,0.5753,647,104,90,23545,6069,0,36,5,156,12,1,0,2,1,3,11.9105,0
4,0,P0,P2,45839.0,45878.0,0,DONE,719,37.052,4853,0.9468,0.5768,646,104,90,23545,5873,0,42,5,156,19,1,0,2,1,3,13.1293,0
4,1,P2,P0,45878.0,45839.0,1,DONE,719,37.052,4853,0.9466,0.577,646,104,90,23545,5947,0,38,5,156,19,1,0,2,1,3,15.3275,0
