seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,Q15,P1,46343.0,46343.0,0,DONE,719,62.323,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,353.3436,0
0,1,P1,Q15,46343.0,46343.0,0,DONE,719,62.323,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,42.7216,0
0,0,P1,Q15,46343.0,46343.0,0,DONE,719,65.735,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,30.3676,0
0,1,Q15,P1,46343.0,46343.0,0,DONE,719,65.735,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,386.8903,0
1,0,Q15,P1,49594.0,48803.0,1,DONE,719,62.051,4853,0.9464,0.5761,646,103,90,103,90,24204,7823,0,0,5,156,11,0,0,2,1,4,397.4447,0
1,1,P1,Q15,48803.0,49594.0,0,DONE,719,62.051,4853,0.9464,0.5761,646,103,90,103,90,24204,6885,0,20,5,156,11,0,0,2,1,3,26.4278,0
1,0,P1,Q15,48803.0,49594.0,0,DONE,719,61.156,4853,0.9464,0.5761,646,103,90,103,90,24204,6885,0,20,5,156,11,0,0,2,1,3,31.7773,0
1,1,Q15,P1,49594.0,48803.0,1,DONE,719,61.156,4853,0.9464,0.5761,646,103,90,103,90,24204,7823,0,0,5,156,11,0,0,2,1,4,259.6294,0
2,0,Q15,P1,41812.0,41826.0,0,DONE,719,63.971,4853,0.946,0.5739,647,104,90,103,90,5653,21985,17,0,5,157,34,0,0,2,1,3,385.522,0
2,1,P1,Q15,41826.0,41812.0,1,DONE,719,63.971,4853,0.946,0.5741,647,104,90,103,90,5843,21985,3,0,5,157,20,0,0,2,1,3,18.5148,0
2,0,P1,Q15,41812.0,41826.0,0,DONE,719,61.649,4853,0.946,0.5739,647,104,90,103,90,5843,21985,3,0,5,157,34,0,0,2,1,3,25.7734,0
2,1,Q15,P1,41826.0,41812.0,1,DONE,719,61.649,4853,0.946,0.5741,647,104,90,103,90,5653,21985,17,0,5,157,20,0,0,2,1,3,354.1344,0
3,0,Q15,P1,52796.0,52796.0,0,DONE,719,60.869,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,311.3391,0
3,1,P1,Q15,52796.0,52796.0,0,DONE,719,60.869,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,34.8146,0
3,0,P1,Q15,52796.0,52796.0,0,DONE,719,59.994,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,31.8053,0
3,1,Q15,P1,52796.0,52796.0,0,DONE,719,59.994,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,582.8724,0
4,0,Q15,P1,44300.0,45839.0,0,DONE,719,66.824,4853,0.9464,0.5757,647,104,90,99,90,22263,6015,0,40,5,156,12,1,0,2,1,14,618.0609,0
4,1,P1,Q15,45839.0,44300.0,1,DONE,719,66.824,4853,0.9462,0.5753,647,104,90,104,90,23562,6069,0,36,5,156,12,1,0,2,1,3,17.6651,0
4,0,P1,Q15,45839.0,44300.0,1,DONE,719,56.816,4853,0.9464,0.5757,647,104,90,104,90,23562,6069,0,36,5,156,12,1,0,2,1,3,17.5474,0
4,1,Q15,P1,44300.0,45839.0,0,DONE,719,56.816,4853,0.9462,0.5753,647,104,90,99,90,22263,6015,0,40,5,156,12,1,0,2,1,14,455.5556,0
5,0,Q15,P1,36012.0,35649.0,1,DONE,719,72.551,4853,0.9464,0.5745,647,104,90,103,90,10618,8697,0,0,5,157,20,0,0,2,1,3,566.2856,0
5,1,P1,Q15,35649.0,36012.0,0,DONE,719,72.551,4853,0.9464,0.5745,647,104,90,103,90,10618,8211,0,7,5,157,20,0,0,2,1,3,28.0683,0
5,0,P1,Q15,35649.0,36012.0,0,DONE,719,58.221,4853,0.9464,0.5745,647,104,90,103,90,10618,8211,0,7,5,157,20,0,0,2,1,3,18.5682,0
5,1,Q15,P1,36012.0,35649.0,1,DONE,719,58.221,4853,0.9464,0.5745,647,104,90,103,90,10618,8697,0,0,5,157,20,0,0,2,1,3,440.9819,0
6,0,Q15,P1,40515.0,42033.0,0,DONE,719,57.349,4853,0.9464,0.5757,647,104,90,99,90,20647,6015,0,40,5,156,12,1,0,2,1,14,585.6836,0
6,1,P1,Q15,42033.0,40515.0,1,DONE,719,57.349,4853,0.9464,0.5757,647,104,90,104,90,21932,6069,0,36,5,156,12,1,0,2,1,3,14.6728,0
6,0,P1,Q15,42033.0,40515.0,1,DONE,719,59.064,4853,0.9464,0.5757,647,104,90,104,90,21932,6069,0,36,5,156,12,1,0,2,1,3,29.2422,0
6,1,Q15,P1,40515.0,42033.0,0,DONE,719,59.064,4853,0.9464,0.5757,647,104,90,99,90,20647,6015,0,40,5,156,12,1,0,2,1,14,296.8421,0
7,0,Q15,P1,54810.0,54810.0,0,DONE,719,55.278,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,248.1196,0
7,1,P1,Q15,54810.0,54810.0,0,DONE,719,55.278,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,18.6074,0
7,0,P1,Q15,54810.0,54810.0,0,DONE,719,49.555,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,14.3896,0
7,1,Q15,P1,54810.0,54810.0,0,DONE,719,49.555,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,194.719,0
