seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,R0,H4,41311.0,62301.0,0,DONE,719,65.371,3749,0.937,0.5724,425,85,53,85,53,20941,12435,0,0,5,112,23,0,0,12,5,0,151.5903,0
0,1,H4,R0,62301.0,41311.0,1,DONE,719,65.371,4853,0.9458,0.5739,651,104,94,104,94,25103,20968,0,0,5,158,20,0,0,2,1,3,32.0897,0
0,0,H4,R0,58915.0,46343.0,1,DONE,719,67.837,4853,0.9458,0.5739,651,104,94,104,94,21373,20847,0,0,5,158,20,0,0,2,1,3,69.5645,0
0,1,R0,H4,46343.0,58915.0,0,DONE,719,67.837,4301,0.9451,0.5838,547,94,66,94,66,19259,15241,0,0,6,130,28,0,0,1,4,0,44.3405,0
1,0,R0,H4,41640.0,65662.0,0,DONE,719,64.255,3749,0.937,0.5759,407,80,57,80,55,20007,12927,0,0,6,112,9,0,0,12,5,6,25.7588,0
1,1,H4,R0,65662.0,41640.0,1,DONE,719,64.255,4853,0.9458,0.5739,651,104,94,104,94,24856,20418,0,0,5,158,20,0,0,2,1,3,31.9058,0
1,0,H4,R0,65662.0,41640.0,1,DONE,719,64.038,4853,0.9458,0.5739,651,104,94,104,94,24856,20418,0,0,5,158,20,0,0,2,1,3,31.3601,0
1,1,R0,H4,41640.0,65662.0,0,DONE,719,64.038,3749,0.937,0.5759,407,80,57,80,55,20007,12927,0,0,6,112,9,0,0,12,5,6,54.0978,0
2,0,R0,H4,29325.0,51974.0,0,DONE,719,66.575,3611,0.9302,0.576,381,80,54,80,54,7626,12931,0,0,4,110,5,0,0,14,7,0,112.3804,0
2,1,H4,R0,51974.0,29325.0,1,DONE,719,66.575,4853,0.9458,0.5739,651,104,94,104,94,10853,21816,0,0,5,158,20,0,0,2,1,3,46.0377,0
2,0,H4,R0,51969.0,29431.0,1,DONE,719,63.905,4853,0.9458,0.5739,651,104,94,104,94,10853,21816,0,0,5,158,30,0,0,2,1,3,19.0814,0
2,1,R0,H4,29431.0,51969.0,0,DONE,719,63.905,3611,0.9283,0.5744,381,80,54,80,54,7626,12931,0,0,4,110,8,0,0,14,7,0,30.0439,0
3,0,R0,H4,42563.0,64867.0,0,DONE,719,67.515,3749,0.9389,0.5743,425,85,53,85,53,20490,12811,0,0,5,112,23,0,0,11,5,0,38.306,0
3,1,H4,R0,64867.0,42563.0,1,DONE,719,67.515,4853,0.9458,0.5739,651,104,94,104,94,24679,22388,0,0,5,158,20,0,0,2,1,3,44.9178,0
3,0,H4,R0,64867.0,42563.0,1,DONE,719,28.227,4853,0.9458,0.5739,651,104,94,104,94,24679,22388,0,0,5,158,20,0,0,2,1,3,13.0453,0
3,1,R0,H4,42563.0,64867.0,0,DONE,719,28.227,3749,0.9389,0.5743,425,85,53,85,53,20490,12811,0,0,5,112,23,0,0,11,5,0,14.833,0
4,0,R0,H4,25670.0,50097.0,0,DONE,719,29.228,3749,0.9346,0.5751,389,82,39,79,37,15690,1905,0,16,6,111,22,0,0,12,5,11,18.2789,0
4,1,H4,R0,50097.0,25670.0,1,DONE,719,29.228,4853,0.9454,0.5757,633,104,76,104,76,20903,10102,0,9,5,157,16,0,0,2,1,3,15.2139,0
4,0,H4,R0,50097.0,25670.0,1,DONE,719,28.298,4853,0.9454,0.5757,633,104,76,104,76,20903,10102,0,9,5,157,16,0,0,2,1,3,16.0657,0
