seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,BUF6,H4,35354.0,50719.0,0,DONE,719,33.322,3749,0.9467,0.589,486,102,74,96,66,8526,15891,0,0,6,132,42,0,0,2,1,53,17.9303,0
0,1,H4,BUF6,50719.0,35354.0,1,DONE,719,33.322,4853,0.945,0.5735,651,104,94,104,94,9068,22102,0,0,5,158,20,0,0,2,1,3,22.7146,0
0,0,H4,BUF6,46462.0,32111.0,1,DONE,719,40.358,4853,0.9452,0.5743,647,104,90,103,90,5543,21111,16,0,5,157,17,0,0,2,1,3,29.7561,0
0,1,BUF6,H4,32111.0,46462.0,0,DONE,719,40.358,3749,0.9427,0.5863,486,98,74,92,66,4543,15899,4,0,6,128,53,0,0,4,1,56,23.5159,0
1,0,BUF6,H4,48322.0,64676.0,0,DONE,719,30.01,3749,0.9408,0.5844,486,98,74,92,66,21495,14931,0,0,6,129,53,0,0,4,1,53,21.5656,0
1,1,H4,BUF6,64676.0,48322.0,1,DONE,719,30.01,4853,0.945,0.5735,651,104,94,104,94,24094,20594,0,0,5,158,20,0,0,2,1,3,22.3802,0
1,0,H4,BUF6,64676.0,48322.0,1,DONE,719,41.015,4853,0.945,0.5735,651,104,94,104,94,24094,20594,0,0,5,158,20,0,0,2,1,3,23.7032,0
1,1,BUF6,H4,48322.0,64676.0,0,DONE,719,41.015,3749,0.9408,0.5844,486,98,74,92,66,21495,14931,0,0,6,129,53,0,0,4,1,53,18.9115,0
2,0,BUF6,H4,46904.0,63829.0,0,DONE,719,38.084,3749,0.9427,0.5903,477,98,74,92,66,20368,14861,0,0,6,129,36,0,0,5,1,50,17.7478,0
2,1,H4,BUF6,63829.0,46904.0,1,DONE,719,38.084,4853,0.945,0.5735,651,104,94,104,94,22849,20523,0,0,5,158,20,0,0,2,1,3,22.2922,0
2,0,H4,BUF6,63812.0,47129.0,1,DONE,719,43.158,4853,0.945,0.5735,651,104,94,104,94,22849,20523,0,0,5,158,30,0,0,2,1,3,36.1222,0
2,1,BUF6,H4,47129.0,63812.0,0,DONE,719,43.158,3749,0.9411,0.5887,477,98,74,92,66,20368,14861,0,0,6,129,33,0,0,5,1,50,22.0664,0
3,0,BUF6,H4,48722.0,64231.0,0,DONE,719,36.276,3749,0.9349,0.5834,491,102,74,96,66,20281,15820,0,0,5,127,35,0,0,2,2,50,29.1063,0
3,1,H4,BUF6,64231.0,48722.0,1,DONE,719,36.276,4853,0.945,0.5735,651,104,94,104,94,21540,22329,0,0,5,158,20,0,0,2,1,3,38.4111,0
3,0,H4,BUF6,64231.0,48722.0,1,DONE,719,41.328,4853,0.945,0.5735,651,104,94,104,94,21540,22329,0,0,5,158,20,0,0,2,1,3,19.2012,0
3,1,BUF6,H4,48722.0,64231.0,0,DONE,719,41.328,3749,0.9349,0.5834,491,102,74,96,66,20281,15820,0,0,5,127,35,0,0,2,2,50,32.0223,0
4,0,BUF6,H4,48751.0,64941.0,0,DONE,719,36.756,3749,0.9346,0.5842,486,98,74,92,66,20981,14862,0,0,5,127,38,0,0,3,2,50,21.2375,0
4,1,H4,BUF6,64941.0,48751.0,1,DONE,719,36.756,4853,0.9446,0.5724,651,104,94,104,94,23607,20520,0,0,5,158,20,0,0,2,1,3,33.2714,0
4,0,H4,BUF6,64954.0,48748.0,1,DONE,719,38.235,4853,0.945,0.5735,651,104,94,104,94,23607,20520,0,0,5,158,20,0,0,2,1,3,17.9393,0
4,1,BUF6,H4,48748.0,64954.0,0,DONE,719,38.235,3749,0.9349,0.5842,486,98,74,92,66,20981,14862,0,0,5,127,38,0,0,3,2,50,16.7635,0
5,0,BUF6,H4,27608.0,42347.0,0,DONE,719,29.066,3749,0.9317,0.5831,469,98,56,92,48,14329,4009,0,12,5,127,35,1,0,3,2,50,17.1893,0
