seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,L3,L0,46343.0,46343.0,0,DONE,719,112.1,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,96.1499,0
0,1,L0,L3,46343.0,46343.0,0,DONE,719,112.1,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,73.9689,0
0,0,L0,L3,46343.0,46343.0,0,DONE,719,102.627,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,67.0101,0
0,1,L3,L0,46343.0,46343.0,0,DONE,719,102.627,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,52.5879,0
1,0,L3,L0,49559.0,49559.0,0,DONE,719,102.354,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,46.2111,0
1,1,L0,L3,49559.0,49559.0,0,DONE,719,102.354,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,45.8594,0
1,0,L0,L3,49559.0,49559.0,0,DONE,719,108.116,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,68.2288,0
1,1,L3,L0,49559.0,49559.0,0,DONE,719,108.116,4853,0.9464,0.5745,647,104,90,103,90,24204,7596,0,19,5,157,20,0,0,2,1,3,66.2015,0
2,0,L3,L0,41799.0,41813.0,0,DONE,719,108.196,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,78.7763,0
2,1,L0,L3,41813.0,41799.0,1,DONE,719,108.196,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,59.9295,0
2,0,L0,L3,41799.0,41813.0,0,DONE,719,109.411,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,83.7701,0
2,1,L3,L0,41813.0,41799.0,1,DONE,719,109.411,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,62.4761,0
3,0,L3,L0,52796.0,52796.0,0,DONE,719,111.849,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,60.9435,0
