seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
26,0,P0,P1,56192.0,56791.0,0,DONE,719,41.054,4853,0.9472,0.578,640,102,90,26277,14484,0,0,5,155,10,0,0,2,1,3,33.8073,0
26,1,P1,P0,56791.0,56192.0,1,DONE,719,41.054,4853,0.946,0.5741,647,104,90,26594,14484,0,0,5,157,20,0,0,2,1,3,27.281,0
27,0,P1,P0,45698.0,45231.0,1,DONE,719,31.153,4853,0.9464,0.5745,647,104,90,20110,10045,0,7,5,157,20,0,0,2,1,3,23.7777,0
27,1,P0,P1,45231.0,45698.0,0,DONE,719,31.153,4853,0.9472,0.578,640,102,90,19874,10045,0,7,5,155,10,0,0,2,1,3,17.9954,0
27,0,P0,P1,45231.0,45698.0,0,DONE,719,29.666,4853,0.9472,0.578,640,102,90,19874,10045,0,7,5,155,10,0,0,2,1,3,19.3608,0
27,1,P1,P0,45698.0,45231.0,1,DONE,719,29.666,4853,0.9464,0.5745,647,104,90,20110,10045,0,7,5,157,20,0,0,2,1,3,11.3365,0
28,0,P1,P0,51793.0,53501.0,0,DONE,719,32.433,4853,0.946,0.5741,647,104,90,13582,21542,0,0,5,157,20,0,0,2,1,3,26.7833,0
28,1,P0,P1,53501.0,51793.0,1,DONE,719,32.433,4853,0.945,0.5745,656,103,94,13584,22518,0,0,4,158,7,0,0,2,2,3,15.7823,0
28,0,P0,P1,51343.0,52337.0,0,DONE,719,27.105,4853,0.9472,0.578,640,102,90,13489,21542,0,0,5,155,10,0,0,2,1,3,12.3377,0
28,1,P1,P0,52337.0,51343.0,1,DONE,719,27.105,4853,0.9456,0.5743,653,103,94,13584,21542,0,0,4,158,14,0,0,2,2,3,12.8318,0
29,0,P1,P0,26962.0,27036.0,0,DONE,719,23.621,4853,0.9464,0.5757,647,104,90,6612,6069,0,36,5,156,12,1,0,2,1,3,10.3516,0
29,1,P0,P1,27036.0,26962.0,1,DONE,719,23.621,4853,0.9468,0.5768,646,104,90,6609,6069,0,36,5,156,19,1,0,2,1,3,7.8298,0
29,0,P0,P1,27036.0,26962.0,1,DONE,719,23.629,4853,0.9468,0.5768,646,104,90,6609,6069,0,36,5,156,19,1,0,2,1,3,10.1136,0
29,1,P1,P0,26962.0,27036.0,0,DONE,719,23.629,4853,0.9464,0.5757,647,104,90,6612,6069,0,36,5,156,12,1,0,2,1,3,10.1299,0
30,0,P1,P0,42517.0,42591.0,0,DONE,719,28.809,4853,0.9464,0.5757,647,104,90,22108,6069,0,36,5,156,12,1,0,2,1,3,18.3092,0
30,1,P0,P1,42591.0,42517.0,1,DONE,719,28.809,4853,0.9468,0.5768,646,104,90,22107,6069,0,36,5,156,19,1,0,2,1,3,19.0451,0
30,0,P0,P1,42591.0,42517.0,1,DONE,719,26.967,4853,0.9468,0.5768,646,104,90,22107,6069,0,36,5,156,19,1,0,2,1,3,14.6363,0
30,1,P1,P0,42517.0,42591.0,0,DONE,719,26.967,4853,0.9464,0.5757,647,104,90,22108,6069,0,36,5,156,12,1,0,2,1,3,12.2408,0
31,0,P1,P0,46494.0,46575.0,0,DONE,719,24.584,4853,0.9464,0.5757,647,104,90,25864,6069,0,36,5,156,12,1,0,2,1,3,13.8235,0
31,1,P0,P1,46575.0,46494.0,1,DONE,719,24.584,4853,0.9468,0.5768,646,104,90,25863,6069,0,36,5,156,19,1,0,2,1,3,10.3469,0
31,0,P0,P1,46575.0,46494.0,1,DONE,719,23.659,4853,0.9468,0.5768,646,104,90,25863,6069,0,36,5,156,19,1,0,2,1,3,11.1528,0
31,1,P1,P0,46494.0,46575.0,0,DONE,719,23.659,4853,0.9464,0.5757,647,104,90,25864,6069,0,36,5,156,12,1,0,2,1,3,12.1574,0
