seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H1,P1S,46343.0,46343.0,0,DONE,719,28.664,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,12.3569,0
0,1,P1S,H1,46343.0,46343.0,0,DONE,719,28.664,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,8.6604,0
0,0,P1S,H1,46343.0,46343.0,0,DONE,719,28.068,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,10.9881,0
0,1,H1,P1S,46343.0,46343.0,0,DONE,719,28.068,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,8.4288,0
1,0,H1,P1S,50634.0,49375.0,1,DONE,719,31.509,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,15.1341,0
1,1,P1S,H1,49375.0,50634.0,0,DONE,719,31.509,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,12.6928,0
1,0,P1S,H1,49375.0,50634.0,0,DONE,719,26.989,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,13.2299,0
1,1,H1,P1S,50634.0,49375.0,1,DONE,719,26.989,4853,0.9415,0.5737,637,104,82,104,82,24246,7970,0,11,4,157,22,0,4,2,2,3,10.3217,0
2,0,H1,P1S,40965.0,41317.0,0,DONE,719,29.159,4853,0.9427,0.5766,632,96,90,90,90,4468,21983,31,0,5,156,14,0,0,2,1,9,16.4816,0
2,1,P1S,H1,41317.0,40965.0,1,DONE,719,29.159,4853,0.946,0.5741,647,104,90,103,90,4762,21982,34,0,5,157,20,0,0,2,1,3,13.9113,0
2,0,P1S,H1,41317.0,41295.0,1,DONE,719,25.368,4853,0.946,0.5739,647,104,90,103,90,4762,21982,34,0,5,157,34,0,0,2,1,3,15.96,0
2,1,H1,P1S,41295.0,41317.0,0,DONE,719,25.368,4853,0.9423,0.5745,636,96,90,90,90,4468,21983,31,0,5,158,24,0,0,2,1,9,13.0602,0
3,0,H1,P1S,52796.0,52796.0,0,DONE,719,26.803,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,14.5421,0
3,1,P1S,H1,52796.0,52796.0,0,DONE,719,26.803,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,9.6557,0
3,0,P1S,H1,52796.0,52796.0,0,DONE,719,28.986,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,18.6608,0
3,1,H1,P1S,52796.0,52796.0,0,DONE,719,28.986,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,20.0749,0
