seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,QD,P1,46343.0,46343.0,0,DONE,719,43.233,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,245.6651,0
0,1,P1,QD,46343.0,46343.0,0,DONE,719,43.233,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,9.4038,0
0,0,P1,QD,46343.0,46343.0,0,DONE,719,42.656,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,13.4979,0
0,1,QD,P1,46343.0,46343.0,0,DONE,719,42.656,4853,0.946,0.5741,647,104,90,103,90,13096,18185,0,0,5,157,20,0,0,2,1,3,242.718,0
1,0,QD,P1,49434.0,49583.0,0,DONE,719,39.369,4853,0.9464,0.5745,647,104,90,103,90,24204,7364,0,25,5,157,20,0,0,2,1,3,247.5208,0
1,1,P1,QD,49583.0,49434.0,1,DONE,719,39.369,4853,0.9464,0.5745,647,104,90,103,90,24204,7611,0,19,5,157,20,0,0,2,1,3,6.2987,0
1,0,P1,QD,49583.0,49434.0,1,DONE,719,43.585,4853,0.9464,0.5745,647,104,90,103,90,24204,7611,0,19,5,157,20,0,0,2,1,3,20.3592,0
1,1,QD,P1,49434.0,49583.0,0,DONE,719,43.585,4853,0.9464,0.5745,647,104,90,103,90,24204,7364,0,25,5,157,20,0,0,2,1,3,239.5962,0
2,0,QD,P1,41953.0,40432.0,1,DONE,719,40.934,4853,0.946,0.5739,647,104,90,103,90,5479,21988,11,0,5,157,34,0,0,2,1,3,202.5265,0
2,1,P1,QD,40432.0,41953.0,0,DONE,719,40.934,4853,0.946,0.5741,647,104,90,103,86,5122,21000,25,0,5,157,20,0,0,2,1,9,11.0085,0
2,0,P1,QD,40418.0,41967.0,0,DONE,719,49.328,4853,0.946,0.5739,647,104,90,103,86,5122,21000,25,0,5,157,34,0,0,2,1,9,11.9309,0
2,1,QD,P1,41967.0,40418.0,1,DONE,719,49.328,4853,0.946,0.5741,647,104,90,103,90,5479,21988,11,0,5,157,20,0,0,2,1,3,353.6259,0
3,0,QD,P1,52796.0,52796.0,0,DONE,719,38.025,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,163.4118,0
3,1,P1,QD,52796.0,52796.0,0,DONE,719,38.025,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,8.2399,0
3,0,P1,QD,52796.0,52796.0,0,DONE,719,37.424,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,7.033,0
3,1,QD,P1,52796.0,52796.0,0,DONE,719,37.424,4853,0.946,0.5741,647,104,90,103,90,14815,21135,0,0,5,157,20,0,0,2,1,3,148.6282,0
4,0,QD,P1,45780.0,45711.0,1,DONE,719,37.485,4853,0.9464,0.5757,647,104,90,104,90,23546,5893,0,42,5,156,12,1,0,2,1,3,163.1171,0
4,1,P1,QD,45711.0,45780.0,0,DONE,719,37.485,4853,0.9462,0.5753,647,104,90,104,90,23546,5873,0,42,5,156,12,1,0,2,1,3,5.5042,0
4,0,P1,QD,45711.0,45780.0,0,DONE,719,35.619,4853,0.9464,0.5757,647,104,90,104,90,23546,5873,0,42,5,156,12,1,0,2,1,3,5.5122,0
4,1,QD,P1,45780.0,45711.0,1,DONE,719,35.619,4853,0.9462,0.5753,647,104,90,104,90,23546,5893,0,42,5,156,12,1,0,2,1,3,142.478,0
5,0,QD,P1,36643.0,36658.0,0,DONE,719,37.71,4853,0.9464,0.5745,647,104,90,103,90,10618,8972,0,17,5,157,20,0,0,2,1,3,150.6841,0
5,1,P1,QD,36658.0,36643.0,1,DONE,719,37.71,4853,0.9464,0.5745,647,104,90,103,90,10618,9142,0,8,5,157,20,0,0,2,1,3,6.5644,0
5,0,P1,QD,36658.0,36643.0,1,DONE,719,37.588,4853,0.9464,0.5745,647,104,90,103,90,10618,9142,0,8,5,157,20,0,0,2,1,3,8.5755,0
5,1,QD,P1,36643.0,36658.0,0,DONE,719,37.588,4853,0.9464,0.5745,647,104,90,103,90,10618,8972,0,17,5,157,20,0,0,2,1,3,165.6455,0
6,0,QD,P1,41969.0,41900.0,1,DONE,719,35.573,4853,0.9464,0.5757,647,104,90,104,90,21916,5893,0,42,5,156,12,1,0,2,1,3,143.4505,0
6,1,P1,QD,41900.0,41969.0,0,DONE,719,35.573,4853,0.9464,0.5757,647,104,90,104,90,21916,5873,0,42,5,156,12,1,0,2,1,3,6.3372,0
6,0,P1,QD,41900.0,41969.0,0,DONE,719,36.111,4853,0.9464,0.5757,647,104,90,104,90,21916,5873,0,42,5,156,12,1,0,2,1,3,6.4407,0
6,1,QD,P1,41969.0,41900.0,1,DONE,719,36.111,4853,0.9464,0.5757,647,104,90,104,90,21916,5893,0,42,5,156,12,1,0,2,1,3,137.8586,0
7,0,QD,P1,54810.0,54810.0,0,DONE,719,38.433,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,162.4174,0
7,1,P1,QD,54810.0,54810.0,0,DONE,719,38.433,4853,0.946,0.5741,647,104,90,103,90,20180,20137,0,0,5,157,20,0,0,2,1,3,7.3457,0
