seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_sold,wool_sold,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
0,0,H4,P1S,47596.0,46316.0,1,DONE,719,66.404,4853,0.9458,0.5739,651,104,94,104,94,13269,19124,0,0,5,158,20,0,0,2,1,3,67.7903,0
0,1,P1S,H4,46316.0,47596.0,0,DONE,719,66.404,4853,0.946,0.5741,647,104,90,103,90,13091,18185,0,0,5,157,20,0,0,2,1,3,54.3898,0
0,0,P1S,H4,46316.0,47596.0,0,DONE,719,67.954,4853,0.946,0.5741,647,104,90,103,90,13091,18185,0,0,5,157,20,0,0,2,1,3,62.02,0
0,1,H4,P1S,47596.0,46316.0,1,DONE,719,67.954,4853,0.9458,0.5739,651,104,94,104,94,13269,19124,0,0,5,158,20,0,0,2,1,3,45.4834,0
1,0,H4,P1S,49901.0,49393.0,1,DONE,719,79.761,4853,0.9425,0.5745,633,104,78,104,78,24242,7320,0,11,5,159,23,0,0,2,1,3,110.6318,0
1,1,P1S,H4,49393.0,49901.0,0,DONE,719,79.761,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,82.1973,0
1,0,P1S,H4,49393.0,49901.0,0,DONE,719,67.715,4853,0.9464,0.5745,647,104,90,103,90,23929,7480,0,19,5,157,20,0,0,2,1,3,51.0957,0
1,1,H4,P1S,49901.0,49393.0,1,DONE,719,67.715,4853,0.9425,0.5745,633,104,78,104,78,24242,7320,0,11,5,159,23,0,0,2,1,3,63.5763,0
2,0,H4,P1S,41799.0,41813.0,0,DONE,719,64.278,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,44.0313,0
2,1,P1S,H4,41813.0,41799.0,1,DONE,719,64.278,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,66.5918,0
2,0,P1S,H4,41799.0,41813.0,0,DONE,719,73.941,4853,0.946,0.5739,647,104,90,103,90,5698,21985,12,0,5,157,34,0,0,2,1,3,47.2952,0
2,1,H4,P1S,41813.0,41799.0,1,DONE,719,73.941,4853,0.946,0.5741,647,104,90,103,90,5698,21985,12,0,5,157,20,0,0,2,1,3,37.066,0
3,0,H4,P1S,54166.0,52777.0,1,DONE,719,66.983,4853,0.9458,0.5739,651,104,94,104,94,15060,22103,0,0,5,158,20,0,0,2,1,3,46.0509,0
3,1,P1S,H4,52777.0,54166.0,0,DONE,719,66.983,4853,0.946,0.5741,647,104,90,103,90,14813,21135,0,0,5,157,20,0,0,2,1,3,60.5779,0
